code,name,unit,preunit
FKMZ,Trade in Goods: Philippines: Total: Balance: BOP: CP: SA,NA,NA
FKOA,Trade in Services (TS): Transport: WW: Exports: BOP: CP: SA: £m,NA,NA
FLQJ,"Trade in Services (TS): Personal, Cultural & Recreational Services: WW: Imports: BOP: CP: SA: £m",NA,NA
FLSA,"Trade in Services (TS): Government Services, n.i.e: WW: Imports: BOP: CP: SA: £m",NA,NA
FLYS,Trade in Services (TS): Transport: WW: Balance: BOP: CP: SA: £m,NA,NA
FNGY,Trade in Services (TS): Travel: WW: Balance: BOP: CP: SA: £m,NA,NA
FNJM,Trade in Services (TS): Construction Services: WW: Balance: BOP: CP: SA: £m,NA,NA
FNKF,Trade in Services (TS): Insurance and Pension Services: WW: Balance: BOP: CP: SA: £m,NA,NA
FNLQ,Trade in Services (TS): Financial Services: WW: Balance: BOP: CP: SA: £m,NA,NA
FNLY,"Trade in Services (TS): Telecoms, Computer and Information Services: WW: Balance: BOP: CP: SA: £m",NA,NA
FNMR,Trade in Services (TS): Intellectual Property Services: WW: Balance: BOP: CP: SA: £m,NA,NA
FNMZ,Trade in Services (TS): Other Business Services: WW: Balance: BOP: CP: SA: £m,NA,NA
FNRB,"Trade in Services (TS): Personal, Cultural & Recreational Services: WW: Balance: BOP: CP: SA: £m",NA,NA
FNRU,"Trade in Services (TS): Government Services, n.i.e: WW: Balance: BOP: CP: SA: £m",NA,NA
FSA2,Total Trade less Oil and erratics (TTlessOE): WW: Exports: BOP: CP: SA,NA,NA
FSA3,Total Trade less Oil and erratics (TTlessOE): WW: Imports: BOP: CP: SA,NA,NA
FSA4,Total Trade less Oil and erratics (TTlessOE): WW: Balance: BOP: CP: SA,NA,NA
FSB3,Trade in Goods: Oil and erratics (OE): WW: Exports: BOP: CP: SA,NA,NA
FSB4,Trade in Goods: Oil and erratics (OE): WW: Imports: BOP: CP: SA,NA,NA
FSB5,Trade in Goods: Oil and erratics (OE): WW: Balance: BOP: CP: SA,NA,NA
FSIC,Trade in Goods: Precious metals (inc non monetary gold): WW: Balance: BOP: CP: SA,NA,NA
FSID,Total Trade less precious metals (inc non monetary gold) (TTlessPM): WW: Balance: BOP: CP: SA,NA,NA
FSIE,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Balance: BOP: CP: SA,NA,NA
FSIF,Trade in Goods: Precious metals (inc non monetary gold) (PM): WW: Imports: BOP: CP: SA,NA,NA
FSIG,Total Trade less precious metals (inc non monetary gold): WW (TTlessPM): Imports: BOP: CP: SA,NA,NA
FSIH,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Imports: BOP: CP: SA,NA,NA
FSII,Trade in Goods: Precious metals (inc non monetary gold) (PM): WW: Exports: BOP: CP: SA,NA,NA
FSIJ,Total Trade less precious metals (inc non monetary gold): WW (TTlessPM): Exports: BOP: CP: SA,NA,NA
FSIK,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Exports: BOP: CP: SA,NA,NA
FSJ4,Trade in Goods: Precious metals (inc non monetary gold): EU: Imports: BOP: CP: SA,NA,NA
FSJ6,Trade in Goods: Precious metals (inc non monetary gold): EU: Exports: BOP: CP: SA,NA,NA
FSJ7,Trade in Goods: Precious metals (inc non monetary gold): EU: Balance: BOP: CP: SA,NA,NA
FSJ8,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Imports: BOP: CP: SA,NA,NA
FSJ9,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Exports: BOP: CP: SA,NA,NA
FSK2,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Balance: BOP: CP: SA,NA,NA
FSL4,Total EU less precious metals (inc non monetary gold): EU (EUlessPM): Exports: BOP: CP: SA,NA,NA
FSL5,Total EU less precious metals (inc non monetary gold): EU (EUlessPM): Imports: BOP: CP: SA,NA,NA
FSL6,Total EU less precious metals (inc non monetary gold): EU (EUlessPM): Balance: BOP: CP: SA,NA,NA
FSL7,Total Non-EU less precious metals (inc non monetary gold): Non-EU (NonEUlessPM): Exports: BOP: CP: SA,NA,NA
FSL8,Total Non-EU less precious metals (inc non monetary gold): Non-EU (NonEUlessPM): Imports: BOP: CP: SA,NA,NA
FSL9,Total Non-EU less precious metals (inc non monetary gold): Non-EU (NonEUlessPM): Balance: BOP: CP: SA,NA,NA
FZJE,Trade in Goods: Jersey: Total: Balance: BOP: CP: SA,NA,NA
FZJG,Trade in Goods: Jersey: Total: Exports: BOP: CP: SA,NA,NA
FZJH,Trade in Goods: Jersey: Total: Imports: BOP: CP: SA,NA,NA
FZJI,Trade in Goods: Guernsey: Total: Balance: BOP: CP: SA,NA,NA
FZJJ,Trade in Goods: Guernsey: Total: Exports: BOP: CP: SA,NA,NA
FZJL,Trade in Goods: Guernsey: Total: Imports: BOP: CP: SA,NA,NA
FZJM,Trade in Goods: Isle of Man: Total: Balance: BOP: CP: SA,NA,NA
FZJN,Trade in Goods: Isle of Man: Total: Exports: BOP: CP: SA,NA,NA
FZJO,Trade in Goods: Isle of Man: Total: Imports: BOP: CP: SA,NA,NA
IKBB,Trade in Services (TS): WW: Exports: BOP: CP: SA,m,£
IKBC,Trade in Services (TS): WW: Imports: BOP: CP: SA,m,£
IKBD,Trade in Services (TS): WW: Balance: BOP: CP: SA,m,£
IKBE,Trade in Services (TS): WW: Exports: BOP: CVM: SA,NA,NA
IKBF,Trade in Services (TS): WW: Imports: BOP: CVM: SA,NA,NA
IKBG,Trade in Services (TS): WW: Balance: BOP: CVM: SA,NA,NA
IKBH,Total Trade (TT): WW: Exports: BOP: CP: SA,m,£
IKBI,Total Trade (TT): WW: Imports: BOP: CP: SA,m,£
IKBJ,Total Trade (TT): WW: Balance: BOP: CP: SA,m,£
IKBK,Total Trade (TT): WW: Exports: BOP: CVM: SA,NA,NA
IKBL,Total Trade (TT): WW: Imports: BOP: CVM: SA,NA,NA
IKBM,Total Trade (TT): WW: Balance: BOP: CVM: SA,NA,NA
J8YG,Trade in Goods: United Arab Emirates: Total: Balance: BOP: CP: SA,NA,NA
J8YH,Trade in Goods: United Arab Emirates: Total: Exports: BOP: CP: SA,NA,NA
J8YI,Trade in Goods: United Arab Emirates: Total: Imports: BOP: CP: SA,NA,NA
J9C4,Trade in Goods: United States inc Puerto Rico: Total: Balance: BOP: CP: SA,NA,NA
J9C5,Trade in Goods: United States inc Puerto Rico: Total: Exports: BOP: CP: SA,NA,NA
J9C6,Trade in Goods: United States inc Puerto Rico: Total: Imports: BOP: CP: SA,NA,NA
JIL2,Total Trade less precious metals (inc non monetary gold) (TTlessPM): WW: Balance: BOP: CVM: SA,NA,NA
JIL3,Total Trade less precious metals (inc non monetary gold): WW (TTlessPM): Imports: BOP: CVM: SA,NA,NA
JIL4,Total Trade less precious metals (inc non monetary gold): WW (TTlessPM): Exports: BOP: CVM: SA,NA,NA
JIM3,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Balance: BOP: CVM: SA,NA,NA
JIM4,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Imports: BOP: CVM: SA,NA,NA
JIM5,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Exports: BOP: CVM: SA,NA,NA
JIM6,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): EU: Balance: BOP: CVM: SA,NA,NA
JIM7,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): EU: Imports: BOP: CVM: SA,NA,NA
JIM8,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): EU: Exports: BOP: CVM: SA,NA,NA
JIM9,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): Non-EU: Balance: BOP: CVM: SA,NA,NA
JIN2,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): Non-EU: Imports: BOP: CVM: SA,NA,NA
JIN3,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): Non-EU: Exports: BOP: CVM: SA,NA,NA
JIN4,Trade in Goods: Precious metals (inc non monetary gold): WW: Balance: BOP: CVM: SA,NA,NA
JIN5,Trade in Goods: Precious metals (inc non monetary gold): WW: Imports: BOP: CVM: SA,NA,NA
JIN6,Trade in Goods: Precious metals (inc non monetary gold): WW: Exports: BOP: CVM: SA,NA,NA
JIN7,Trade in Goods: Precious metals (inc non monetary gold): EU: Balance: BOP: CVM: SA,NA,NA
JIN8,Trade in Goods: Precious metals (inc non monetary gold): EU: Imports: BOP: CVM: SA,NA,NA
JIN9,Trade in Goods: Precious metals (inc non monetary gold): EU: Exports: BOP: CVM: SA,NA,NA
JIO2,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Balance: BOP: CVM: SA,NA,NA
JIO3,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Imports: BOP: CVM: SA,NA,NA
JIO4,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Exports: BOP: CVM: SA,NA,NA
JIO6,Total Trade less precious metals (inc non monetary gold): WW (TTlessPM): Imports: BOP: IDEF: SA,NA,NA
JIO7,Total Trade less precious metals (inc non monetary gold): WW (TTlessPM): Exports: BOP: IDEF: SA,NA,NA
JIP7,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Imports: BOP: IDEF: SA,NA,NA
JIP8,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): WW: Exports: BOP: IDEF: SA,NA,NA
JIQ2,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): EU: Imports: BOP: IDEF: SA,NA,NA
JIQ3,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): EU: Exports: BOP: IDEF: SA,NA,NA
JIQ5,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): Non-EU: Imports: BOP: IDEF: SA,NA,NA
JIQ6,Trade in Goods less precious metals (inc non monetary gold) (TlessPM): Non-EU: Exports: BOP: IDEF: SA,NA,NA
JIQ8,Trade in Goods: Precious metals (inc non monetary gold): WW: Imports: BOP: IDEF: SA,NA,NA
JIQ9,Trade in Goods: Precious metals (inc non monetary gold): WW: Exports: BOP: IDEF: SA,NA,NA
JIR2,Trade in Goods: Precious metals (inc non monetary gold): EU: Imports: BOP: IDEF: SA,NA,NA
JIR3,Trade in Goods: Precious metals (inc non monetary gold): EU: Exports: BOP: IDEF: SA,NA,NA
JIR5,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Imports: BOP: IDEF: SA,NA,NA
JIR6,Trade in Goods: Precious metals (inc non monetary gold): Non-EU: Exports: BOP: IDEF: SA,NA,NA
JYVG,Trade in Goods: Live animals (00): EU: Exports:BOP: CP: SA,NA,NA
JYVJ,Trade in Goods: Live animals (00): EU: Exports: BOP: CVM: SA,NA,NA
JYVT,Trade in Goods: Live animals (00): EU: Imports: BOP: CP: SA,NA,NA
JYVW,Trade in Goods: Live animals (00): EU: Imports: BOP: CVM: SA,NA,NA
JYWG,Trade in Goods: Live animals (00): Non-EU: Exports: BOP: CP: SA,NA,NA
JYWJ,Trade in Goods: Live animals (00): Non-EU: Exports: BOP: CVM: SA,NA,NA
JYYW,Trade in Goods: Live animals (00): Non-EU: Imports: BOP: CP: SA,NA,NA
JYYZ,Trade in Goods: Live animals (00): Non-EU: Imports: BOP: CVM: SA,NA,NA
JYZJ,Trade in Goods: Meat (01): EU: Exports: BOP: CP: SA,NA,NA
JYZM,Trade in Goods: Meat & meat preparations (01): EU: Exports: BOP: CVM: SA,NA,NA
JYZW,Trade in Goods: Meat (01): EU: Imports: BOP: CP: SA,NA,NA
JYZZ,Trade in Goods: Meat & meat preparations (01): EU: Imports: BOP: CVM: SA,NA,NA
JZBJ,Trade in Goods: Meat (01): Non-EU: Exports: BOP: CP: SA,NA,NA
JZBM,Trade in Goods: Meat & meat preparations (01): Non-EU: Exports: BOP: CVM: SA,NA,NA
JZDZ,Trade in Goods: Meat (01): Non-EU: Imports: BOP: CP: SA,NA,NA
JZEC,Trade in Goods: Meat & meat preparations (01): Non-EU: Imports: BOP: CVM: SA,NA,NA
JZEM,Trade in Goods: Dairy products & egg (02): EU: Exports: BOP: CP: SA,NA,NA
JZEP,Trade in Goods: Dairy products & eggs (02): EU: Exports: BOP: CVM: SA,NA,NA
JZEZ,Trade in Goods: Dairy products & egg (02): EU: Imports: BOP: CP: SA,NA,NA
JZFC,Trade in Goods: Dairy products & eggs (02): EU: Imports: BOP: CVM: SA,NA,NA
JZFM,Trade in Goods: Dairy products & egg (02): Non-EU: Exports: BOP: CP: SA,NA,NA
JZFP,Trade in Goods: Dairy products & eggs (02): Non-EU: Exports: BOP: CVM: SA,NA,NA
JZIC,Trade in Goods: Dairy products & egg (02): Non-EU: Imports: BOP: CP: SA,NA,NA
JZIF,Trade in Goods: Dairy products & eggs (02): Non-EU: Imports: BOP: CVM: SA,NA,NA
JZIU,Trade in Goods: Fish (03): EU: Exports: BOP: CP: SA,NA,NA
JZIY,Trade in Goods: Fish & shellfish (03): EU: Exports: BOP: CVM: SA,NA,NA
JZJX,Trade in Goods: Fish (03): EU: Imports: BOP: CP: SA,NA,NA
JZKA,Trade in Goods: Fish & shellfish (03): EU: Imports: BOP: CVM: SA,NA,NA
JZMO,Trade in Goods: Fish (03): Non-EU: Exports: BOP: CP: SA,NA,NA
JZMR,Trade in Goods: Fish & shellfish (03): Non-EU: Exports: BOP: CVM: SA,NA,NA
JZNB,Trade in Goods: Fish (03): Non-EU: Imports: BOP: CP: SA,NA,NA
JZNE,Trade in Goods: Fish & shellfish (03): Non-EU: Imports: BOP: CVM: SA,NA,NA
JZNO,Trade in Goods: Cereals (04): EU: Exports: BOP: CP: SA,NA,NA
JZNR,Trade in Goods: Cereals (04): EU: Exports: BOP: CVM: SA,NA,NA
JZOB,Trade in Goods: Cereals (04): EU: Imports: BOP: CP: SA,NA,NA
JZOE,Trade in Goods: Cereals (04): EU: Imports: BOP: CVM: SA,NA,NA
JZOO,Trade in Goods: Cereals (04): Non-EU: Exports: BOP: CP: SA,NA,NA
JZOR,Trade in Goods: Cereals (04): Non-EU: Exports: BOP: CVM: SA,NA,NA
JZPB,Trade in Goods: Cereals (04): Non-EU: Imports: BOP: CP: SA,NA,NA
JZPE,Trade in Goods: Cereals (04): Non-EU: Imports: BOP: CVM: SA,NA,NA
JZPO,Trade in Goods: Fruit & vegetables (05): EU: Exports: BOP: CP: SA,NA,NA
JZPR,Trade in Goods: Vegetables & fruit (05): EU: Exports: BOP: CVM: SA,NA,NA
JZQB,Trade in Goods: Fruit & vegetables (05): EU: Imports: BOP: CP: SA,NA,NA
JZQE,Trade in Goods: Vegetables & fruit (05): EU: Imports: BOP: CVM: SA,NA,NA
JZQO,Trade in Goods: Fruit & vegetables (05): Non-EU: Exports: BOP: CP: SA,NA,NA
JZQR,Trade in Goods: Vegetables & fruit (05): Non-EU: Exports: BOP: CVM: SA,NA,NA
JZRB,Trade in Goods: Fruit & vegetables (05): Non-EU: Imports: BOP: CP: SA,NA,NA
JZRE,Trade in Goods: Vegetables & fruit (05): Non-EU: Imports: BOP: CVM: SA,NA,NA
JZRO,Trade in Goods: Sugar (06): EU: Exports: BOP: CP: SA,NA,NA
JZRR,Trade in Goods: Sugar (06): EU: Exports: BOP: CVM: SA,NA,NA
JZSB,Trade in Goods: Sugar (06): EU: Imports: BOP: CP: SA,NA,NA
JZSE,Trade in Goods: Sugar (06): EU: Imports: BOP: CVM: SA,NA,NA
JZSO,Trade in Goods: Sugar (06): Non-EU: Exports: BOP: CP: SA,NA,NA
JZSR,Trade in Goods: Sugar (06): Non-EU: Exports: BOP: CVM: SA,NA,NA
JZTB,Trade in Goods: Sugar (06): Non-EU: Imports: BOP: CP: SA,NA,NA
JZTE,Trade in Goods: Sugar (06): Non-EU: Imports: BOP: CVM: SA,NA,NA
JZTO,"Trade in Goods: Coffee, tea, cocoa etc (07): EU: Exports: BOP: CP: SA",NA,NA
JZTR,"Trade in Goods: Coffee, tea, cocoa etc (07): EU: Exports: BOP: CVM: SA",NA,NA
JZUB,"Trade in Goods: Coffee, tea, cocoa etc (07): EU: Imports: BOP: CP: SA",NA,NA
JZUE,"Trade in Goods: Coffee, tea, cocoa etc (07): EU: Imports: BOP: CVM: SA",NA,NA
JZUO,"Trade in Goods: Coffee, tea, cocoa etc (07): Non-EU: Exports: BOP: CP: SA",NA,NA
JZUR,"Trade in Goods: Coffee, tea, cocoa etc (07): Non-EU: Exports: BOP: CVM: SA",NA,NA
JZVB,"Trade in Goods: Coffee, tea, cocoa etc (07): Non-EU: Imports: BOP: CP: SA",NA,NA
JZVE,"Trade in Goods: Coffee, tea, cocoa etc (07): Non-EU: Imports: BOP: CVM: SA",NA,NA
JZVO,Trade in Goods: Animal feeding stuffs (08): EU: Exports: BOP: CP: SA,NA,NA
JZVR,Trade in Goods: Animal feeding stuffs (08): EU: Exports: BOP: CVM: SA,NA,NA
JZWB,Trade in Goods: Animal feeding stuffs (08): EU: Imports: BOP: CP: SA,NA,NA
JZWE,Trade in Goods: Animal feeding stuffs (08): EU: Imports: BOP: CVM: SA,NA,NA
JZWO,Trade in Goods: Animal feeding stuffs (08): Non-EU: Exports: BOP: CP: SA,NA,NA
JZWR,Trade in Goods: Animal feeding stuffs (08): Non-EU: Exports: BOP: CVM: SA,NA,NA
JZXB,Trade in Goods: Animal feeding stuffs (08): Non-EU: Imports: BOP: CP: SA,NA,NA
JZXE,Trade in Goods: Animal feeding stuffs (08): Non-EU: Imports: BOP: CVM: SA,NA,NA
JZXP,Trade in Goods: Misc. foods (09): EU: Exports: BOP: CP: SA,NA,NA
JZXS,Trade in Goods: Miscellaneous foods (09): EU: Exports: BOP: CVM: SA,NA,NA
JZYC,Trade in Goods: Misc. foods (09): EU: Imports: BOP: CP: SA,NA,NA
JZYF,Trade in Goods: Miscellaneous foods (09): EU: Imports: BOP: CVM: SA,NA,NA
JZYP,Trade in Goods: Misc. foods (09): Non-EU: Exports: BOP: CP: SA,NA,NA
JZYS,Trade in Goods: Miscellaneous foods (09): Non-EU: Exports: BOP: CVM: SA,NA,NA
KO2M,Trade in Goods: Algeria: Total: Balance: BOP: CP: SA,NA,NA
KO2N,Trade in Goods: Algeria: Total: Exports: BOP: CP: SA,NA,NA
KO2O,Trade in Goods: Algeria: Total: Imports: BOP: CP: SA,NA,NA
KO2P,Trade in Goods: Libya: Total: Balance: BOP: CP: SA,NA,NA
KO2Q,Trade in Goods: Libya: Total: Exports: BOP: CP: SA,NA,NA
KO2R,Trade in Goods: Libya: Total: Imports: BOP: CP: SA,NA,NA
KO2S,Trade in Goods: Qatar: Total: Balance: BOP: CP: SA,NA,NA
KO2T,Trade in Goods: Qatar: Total: Exports: BOP: CP: SA,NA,NA
KO2U,Trade in Goods: Qatar: Total: Imports: BOP: CP: SA,NA,NA
KO2V,Trade in Goods: Vietnam: Total: Balance: BOP: CP: SA,NA,NA
KO2W,Trade in Goods: Vietnam: Total: Exports: BOP: CP: SA,NA,NA
KO2X,Trade in Goods: Vietnam: Total: Imports: BOP: CP: SA,NA,NA
KO3M,Trade in Goods: Botswana: Total: Balance: BOP: CP: SA,NA,NA
KO3N,Trade in Goods: Botswana: Total: Exports: BOP: CP: SA,NA,NA
KO3O,Trade in Goods: Botswana: Total: Imports: BOP: CP: SA,NA,NA
KO3P,Trade in Goods: Ghana: Total: Balance: BOP: CP: SA,NA,NA
KO3Q,Trade in Goods: Ghana: Total: Exports: BOP: CP: SA,NA,NA
KO3R,Trade in Goods: Ghana: Total: Imports: BOP: CP: SA,NA,NA
KO3S,Trade in Goods: Sri Lanka: Total: Balance: BOP: CP: SA,NA,NA
KO3T,Trade in Goods: Sri Lanka: Total: Exports: BOP: CP: SA,NA,NA
KO3U,Trade in Goods: Sri Lanka: Total: Imports: BOP: CP: SA,NA,NA
L87K,Trade in Goods (T): Non-EU: Balance: BOP: CP: SA,m,£
L87M,Trade in Goods (T): Non-EU: Exports: BOP: CP: SA,m,£
L87O,Trade in Goods (T): Non-EU: Imports: BOP: CP: SA,m,£
L87Q,Trade in Goods (T): EU: Balance: BOP: CP: SA,m,£
L87S,Trade in Goods (T): EU: Exports: BOP: CP: SA,m,£
L87U,Trade in Goods (T): EU: Imports: BOP: CP: SA,m,£
LGBT,Trade in Goods: Misc. foods (09): Non-EU: Imports: BOP: CP: SA,NA,NA
LGBW,Trade in Goods: Miscellaneous foods (09): Non-EU: Imports: BOP: CVM: SA,NA,NA
LGCN,Trade in Goods (T): EU: Exports: BOP: CVM: SA,NA,NA
LGDF,Trade in Goods (T): EU: Imports: BOP: CVM: SA,NA,NA
LGEB,Trade in Goods (T): Non-EU: Exports: BOP: CVM: SA,NA,NA
LGEU,Trade in Goods (T): Non-EU: Imports: BOP: CVM: SA,NA,NA
LKTY,Trade in Goods less oil (TlessO): EU: Balance: BOP: CP: SA,m,£
LKUA,Trade in Goods less oil (TlessO): EU: Exports: BOP: IDEF: SA,NA,NA
LKUC,Trade in Goods less oil (TlessO): EU: Exports: BOP: CP: SA,m,£
LKUF,Trade in Goods less oil (TlessO): EU: Exports: BOP: CVM: SA,NA,NA
LKUS,Trade in Goods less oil (TlessO): EU: Imports: BOP: IDEF: SA,NA,NA
LKUU,Trade in Goods less oil (TlessO): EU: Imports: BOP: CP: SA,m,£
LKUX,Trade in Goods less oil (TlessO): EU: Imports: BOP: CVM: SA,NA,NA
LKVL,Trade in Goods less oil (TlessO): Non-EU: Balance: BOP: CP: SA,NA,NA
LKVN,Trade in Goods less oil (TlessO): Non-EU: Exports: BOP: IDEF: SA,NA,NA
LKVQ,Trade in Goods less oil (TlessO): Non-EU: Exports: BOP: CP: SA,m,£
LKVT,Trade in Goods less oil (TlessO): Non-EU: Exports: BOP: CVM: SA,NA,NA
LKWG,Trade in Goods less oil (TlessO): Non-EU: Imports: BOP: IDEF: SA,NA,NA
LKWJ,Trade in Goods less oil (TlessO): Non-EU: Imports: BOP: CP: SA,m,£
LKWM,Trade in Goods less oil (TlessO): Non-EU: Imports: BOP: CVM: SA,NA,NA
LKYH,Trade in Goods: Wood & cork (24): EU: Exports: BOP: CVM: SA,NA,NA
LMKQ,Trade in Goods: Wood & cork (24): EU: Imports: BOP: CVM: SA,NA,NA
LNJR,Trade in Goods: Wood & cork (24): Non-EU: Exports: BOP: CVM: SA,NA,NA
LNOO,Trade in Goods: Wood & cork (24): Non-EU: Imports: BOP: CVM: SA,NA,NA
LNPB,Trade in Goods: Pulp & waste paper (25): EU: Exports: BOP: CVM: SA,NA,NA
LOBA,Trade in Goods: Pulp & waste paper (25): EU: Imports: BOP: CVM: SA,NA,NA
LOBN,Trade in Goods: Pulp & waste paper (25): Non-EU: Exports: BOP: CVM: SA,NA,NA
LOBY,Trade in Goods: Pulp & waste paper (25): Non-EU: Imports: BOP: CVM: SA,NA,NA
LQAD,Trade in Goods (T): WW: Exports: BOP: CP: NSA,NA,NA
LQBL,Trade in Goods (T): WW: Imports: BOP: CP: NSA,NA,NA
LQCT,Trade in Goods (T): WW: Balance: BOP: CP: NSA,NA,NA
MBBK,Trade in Goods: Textile fibres (26): EU: Exports: BOP: CVM: SA,NA,NA
MBBX,Trade in Goods: Textile fibres (26): EU: Imports: BOP: CVM: SA,NA,NA
MBCK,Trade in Goods: Textile fibres (26): Non-EU: Exports: BOP: CVM: SA,NA,NA
MBCX,Trade in Goods: Textile fibres (26): Non-EU: Imports: BOP: CVM: SA,NA,NA
MBDM,Trade in Goods: Metal ores & scrap (28): EU: Exports: BOP: CVM: SA,NA,NA
MBDZ,Trade in Goods: Metal ores & scrap (28): EU: Imports: BOP: CVM: SA,NA,NA
MBGV,Trade in Goods: Metal ores & scrap (28): Non-EU: Exports: BOP: CVM: SA,NA,NA
MBHI,Trade in Goods: Metal ores & scrap (28): Non-EU: Imports: BOP: CVM: SA,NA,NA
MTN6,Trade in Services (TS): Manufacturing and Maintenance Services: WW: Imports: BOP: CP: SA: £m,NA,NA
MTN7,Trade in Services (TS): Manufacturing and Maintenance Services: WW: Exports: BOP: CP: SA: £m,NA,NA
MTN8,Trade in Services (TS): Manufacturing and Maintenance Services: WW: Balance: BOP: CP: SA: £m,NA,NA
N3C4,Trade in Goods: EMU(19): Balance: BOP: CP: SA,m,£
N3C5,Trade in Goods: EMU(19): Exports: BOP: CP: SA,m,£
N3C6,Trade in Goods: EMU(19): Imports: BOP: CP: SA,m,£
OABG,Trade in Goods: Live animals (00): WW: Balance: BOP: CP: SA,NA,NA
OABI,Trade in Goods: Fish (03): WW: Balance: BOP: CP: SA,NA,NA
OABO,Trade in Goods: Cereals (04): WW: Balance: BOP: CP: SA,NA,NA
OABP,Trade in Goods: Sugar (06): WW: Balance: BOP: CP: SA,NA,NA
OACH,"Trade in Goods: Coffee, tea, cocoa etc (07): WW: Balance: BOP: CP: SA",NA,NA
OACJ,Trade in Goods: Animal feeding stuffs (08): WW: Balance: BOP: CP: SA,NA,NA
OACN,Trade in Goods: Misc. foods (09): WW: Balance: BOP: CP: SA,NA,NA
OCCP,Trade in Goods: Wood & cork (24): WW: Exports: BOP: CVM: SA,NA,NA
OCCY,Trade in Goods: Pulp & waste paper (25): WW: Exports: BOP: CVM: SA,NA,NA
ODUM,Trade in Goods: Food & live animals (0): WW: Exports: BOP: CVM: SA,NA,NA
ODUS,Trade in Goods: Meat & meat preparations (01): WW: Exports: BOP: CVM: SA,NA,NA
OEAF,Trade in Goods: Dairy products & eggs (02): WW: Exports: BOP: CVM: SA,NA,NA
OEAL,Trade in Goods: Cereals & animal feeding stuffs (04and08): WW: Exports: BOP: CVM: SA,NA,NA
OEAY,Trade in Goods: Vegetables & fruit (05): WW: Exports: BOP: CVM: SA,NA,NA
OEBB,Trade in Goods: Beverages and Tobacco (1): WW: Exports: BOP: CVM: SA,NA,NA
OEDZ,Trade in Goods: Crude Materials (2): WW: Exports: BOP: CVM: SA,NA,NA
OEEV,Trade in Goods: Textile fibres (26): WW: Exports: BOP: CVM: SA,NA,NA
OEEW,Trade in Goods: Metal ores & scrap (28): WW: Exports: BOP: CVM: SA,NA,NA
OEEX,Trade in Goods: Animal and Vegetable Oils (4): WW: Exports: BOP: CVM: SA,NA,NA
OEPN,Trade in Goods: Organic chemicals (51): WW: Exports: BOP: CVM: SA,NA,NA
OEPO,Trade in Goods: Inorganic chemicals (52): WW: Exports: BOP: CVM: SA,NA,NA
OEPP,Trade in Goods: Medicinal & pharmaceutical products (54): WW: Exports: BOP: CVM: SA,NA,NA
OEPQ,Trade in Goods: Plastics (57and58): WW: Exports: BOP: CVM: SA,NA,NA
OEPR,Trade in Goods: Material manufatures (6): WW: Exports: BOP: CVM: SA,NA,NA
OEPS,Trade in Goods: Wood & cork manufactures (63): WW: Exports: BOP: CVM: SA,NA,NA
OEQA,Trade in Goods: Paper & paperboard (64): WW: Exports: BOP: CVM: SA,NA,NA
OEQV,Trade in Goods: Textile fabrics (65): WW: Exports: BOP: CVM: SA,NA,NA
OFNN,Trade in Goods: Missing trader intra community (MTIC): WW: Imports: BOP: CVM: NSA,m,£
OGLF,Trade in Goods: Iron & steel (67): WW: Exports: BOP: CVM: SA,NA,NA
OGRL,Trade in Goods: Non-ferrous metals (68): WW: Exports: BOP: CVM: SA,NA,NA
OGRM,Trade in Goods: Miscellaneous metal manufactures (69): WW: Exports: BOP: CVM: SA,NA,NA
OGRN,Trade in Goods: Machinery and Transport (7): WW: Exports: BOP: CVM: SA,NA,NA
OGRO,Trade in Goods: Machinery (71to77): WW: Exports: BOP: CVM: SA,NA,NA
OGRP,Trade in Goods: Mechanical machinery (7M): WW: Exports: BOP: CVM: SA,NA,NA
OGRQ,Trade in Goods: Electrical machinery (7E): WW: Exports: BOP: CVM: SA,NA,NA
OGSC,Trade in Goods: Road vehicles (78): WW: Exports: BOP: CVM: SA,NA,NA
OGSD,Trade in Goods: Other transport equipment (79): WW: Exports: BOP: CVM: SA,NA,NA
