variable,value,dates.date,dates.freq
HAYO,6316,1994-07-01,q
IE9R,4393,1994-07-01,q
IHXT,3511,1994-07-01,q
IHXW,5749,1994-07-01,q
IHYA,37,1994-07-01,q
IHYB,37,1994-07-01,q
IHYC,59.3,1994-07-01,q
IHYD,59.3,1994-07-01,q
IHYN,1.3,1994-07-01,q
IHYO,5,1994-07-01,q
IHYQ,1,1994-07-01,q
IHYR,3.6,1994-07-01,q
IHYT,0.3,1994-07-01,q
IHYU,1.3,1994-07-01,q
IKBB,14888,1994-07-01,q
IKBC,11369,1994-07-01,q
IKBD,3519,1994-07-01,q
IKBE,24284,1994-07-01,q
IKBF,17754,1994-07-01,q
IKBH,49158,1994-07-01,q
IKBI,48288,1994-07-01,q
IKBJ,870,1994-07-01,q
IKBK,67296,1994-07-01,q
IKBL,59412,1994-07-01,q
IKBM,7884,1994-07-01,q
IV8B,1957,1994-07-01,q
JJDH,4.2,1994-07-01,q
JJDS,9.8,1994-07-01,q
JJDZ,-0.2,1994-07-01,q
JJG4,11,1994-07-01,q
KB7D,-198,1994-07-01,q
KB7E,0,1994-07-01,q
KB7F,-198,1994-07-01,q
KB7K,41,1994-07-01,q
KB7L,-174,1994-07-01,q
KB7M,-66,1994-07-01,q
KB7N,0,1994-07-01,q
KB7O,90,1994-07-01,q
KB7P,0,1994-07-01,q
KB7Q,-109,1994-07-01,q
KB7R,-88,1994-07-01,q
KB7S,1,1994-07-01,q
KB7T,0,1994-07-01,q
KB7U,-75,1994-07-01,q
KB7V,-181,1994-07-01,q
KB7W,-9,1994-07-01,q
KB7X,-264,1994-07-01,q
KB7Y,66,1994-07-01,q
KB7Z,0,1994-07-01,q
KB82,-0.1,1994-07-01,q
KB83,-0.1,1994-07-01,q
KB84,0,1994-07-01,q
KB85,0,1994-07-01,q
KB86,0,1994-07-01,q
KB87,0,1994-07-01,q
KB88,-0.1,1994-07-01,q
KB89,-0.1,1994-07-01,q
KB8A,-0.2,1994-07-01,q
KB8B,-0.1,1994-07-01,q
KB8C,-0.2,1994-07-01,q
KB8D,-0.2,1994-07-01,q
KB8E,-0.1,1994-07-01,q
KB8G,0,1994-07-01,q
KB8H,-1.5,1994-07-01,q
KB8I,0,1994-07-01,q
KB8J,0,1994-07-01,q
KB8K,-0.1,1994-07-01,q
KB8L,0,1994-07-01,q
KB8M,0,1994-07-01,q
KB94,-0.2,1994-07-01,q
KG6W,1,1994-07-01,q
KG74,1.6,1994-07-01,q
KG76,3.7,1994-07-01,q
KG7C,4.7,1994-07-01,q
KG7Q,0.7,1994-07-01,q
KG7R,1.1,1994-07-01,q
KG7T,1.9,1994-07-01,q
KG7U,2.7,1994-07-01,q
KG9O,2.7,1994-07-01,q
KG9P,2.3,1994-07-01,q
KG9R,2.8,1994-07-01,q
KG9S,11.5,1994-07-01,q
KG9T,8.6,1994-07-01,q
KG9V,3,1994-07-01,q
KG9Z,-0.9,1994-07-01,q
KGA2,1.8,1994-07-01,q
KGA3,1,1994-07-01,q
KGA4,3,1994-07-01,q
KGA5,10.4,1994-07-01,q
KGA6,2.7,1994-07-01,q
KGB3,2.4,1994-07-01,q
KGB4,6,1994-07-01,q
KGB9,1.2,1994-07-01,q
KGC2,-0.8,1994-07-01,q
KGC7,2.3,1994-07-01,q
KGC8,4.4,1994-07-01,q
KGD5,1.5,1994-07-01,q
KGD6,-0.5,1994-07-01,q
KGE3,6.1,1994-07-01,q
KGE4,4.3,1994-07-01,q
KGE9,2.6,1994-07-01,q
KGF2,1.8,1994-07-01,q
KGF4,2.7,1994-07-01,q
KGF5,2.9,1994-07-01,q
KGF7,0,1994-07-01,q
KGF8,1.1,1994-07-01,q
KGG2,4,1994-07-01,q
KGG3,9.5,1994-07-01,q
KGG5,3.4,1994-07-01,q
KGG6,9.7,1994-07-01,q
KGG8,-0.2,1994-07-01,q
KGG9,3.9,1994-07-01,q
KGH3,-0.2,1994-07-01,q
KGH4,0.6,1994-07-01,q
KGH6,2.5,1994-07-01,q
KGH7,5.8,1994-07-01,q
KGH9,1,1994-07-01,q
KGI2,6,1994-07-01,q
KGI4,1.7,1994-07-01,q
KGI5,3.5,1994-07-01,q
KGI7,0.3,1994-07-01,q
KGI8,10.2,1994-07-01,q
KGJ2,-0.5,1994-07-01,q
KGJ3,10.9,1994-07-01,q
KGJ5,-0.5,1994-07-01,q
KGJ6,4.4,1994-07-01,q
KGJ8,1.5,1994-07-01,q
KGJ9,2.2,1994-07-01,q
KGK3,3,1994-07-01,q
KGK4,8.3,1994-07-01,q
KGK6,2.2,1994-07-01,q
KGK7,6.2,1994-07-01,q
KGK9,0.5,1994-07-01,q
KGL2,6.2,1994-07-01,q
KGL4,1.8,1994-07-01,q
KGL5,7.8,1994-07-01,q
KGL8,1,1994-07-01,q
KGM2,4.6,1994-07-01,q
KGM5,0.2,1994-07-01,q
KGM6,1.4,1994-07-01,q
KGM9,0.8,1994-07-01,q
KGN3,3.1,1994-07-01,q
KGV8,1.4,1994-07-01,q
KGV9,5.8,1994-07-01,q
KGW6,0.7,1994-07-01,q
KGW7,3.7,1994-07-01,q
KGX4,0.8,1994-07-01,q
KGX5,4.5,1994-07-01,q
KGY2,0.2,1994-07-01,q
KGY3,2.3,1994-07-01,q
KGY8,1.2,1994-07-01,q
KGY9,4.4,1994-07-01,q
KGZ6,0.9,1994-07-01,q
KGZ7,2.8,1994-07-01,q
KGZ9,-7.5,1994-07-01,q
KH22,7.2,1994-07-01,q
KH27,0.3,1994-07-01,q
KH28,3.4,1994-07-01,q
KH2D,2.5,1994-07-01,q
KH2E,4.9,1994-07-01,q
KH2J,-0.1,1994-07-01,q
KH2K,1.2,1994-07-01,q
KH2P,4,1994-07-01,q
KH2Q,11.5,1994-07-01,q
KH2V,3,1994-07-01,q
KH2W,10.1,1994-07-01,q
KH36,7.3,1994-07-01,q
KH37,11.3,1994-07-01,q
KH3C,5.6,1994-07-01,q
KH3D,9.3,1994-07-01,q
KH3I,1.9,1994-07-01,q
KH3J,9.2,1994-07-01,q
KH3O,-0.5,1994-07-01,q
KH3P,4.1,1994-07-01,q
KH3X,0.6,1994-07-01,q
KH3Y,10.9,1994-07-01,q
KH45,0.7,1994-07-01,q
KH46,7.3,1994-07-01,q
KH49,1,1994-07-01,q
KH4B,4.6,1994-07-01,q
KH4F,0.8,1994-07-01,q
KH4H,3.1,1994-07-01,q
KH4W,-1,1994-07-01,q
KH4X,7.1,1994-07-01,q
KH54,10.8,1994-07-01,q
KH55,10.7,1994-07-01,q
KH5A,-2.5,1994-07-01,q
KH5B,5.6,1994-07-01,q
KH5M,3.6,1994-07-01,q
KH5N,13.6,1994-07-01,q
KH66,4.6,1994-07-01,q
KH67,9.7,1994-07-01,q
KH6A,1,1994-07-01,q
KH6C,4.6,1994-07-01,q
KH6G,0.8,1994-07-01,q
KH6I,3.1,1994-07-01,q
KH6O,0.9,1994-07-01,q
KH6P,4.5,1994-07-01,q
KH6U,1.4,1994-07-01,q
KH6V,3.8,1994-07-01,q
KH75,1.6,1994-07-01,q
KH76,5.6,1994-07-01,q
KH7E,0.6,1994-07-01,q
KH7F,2.2,1994-07-01,q
KH7P,2.8,1994-07-01,q
KH7R,8.5,1994-07-01,q
KHB6,-1.7,1994-07-01,q
KHB7,3.3,1994-07-01,q
KHC4,0,1994-07-01,q
KHC5,5.1,1994-07-01,q
KHD2,1.5,1994-07-01,q
KHD3,5.5,1994-07-01,q
KHD8,0.4,1994-07-01,q
KHD9,4.1,1994-07-01,q
KHE6,2.2,1994-07-01,q
KHE7,5.1,1994-07-01,q
KHF4,0,1994-07-01,q
KHF5,2.7,1994-07-01,q
KHG2,1.7,1994-07-01,q
KHG3,4.1,1994-07-01,q
KHG8,1.1,1994-07-01,q
KHG9,1.2,1994-07-01,q
KHH6,3.3,1994-07-01,q
KHH7,9.2,1994-07-01,q
KHI4,2.1,1994-07-01,q
KHI5,6.8,1994-07-01,q
KI8L,0.6,1994-07-01,q
KI8M,18.2,1994-07-01,q
KI8N,1.7,1994-07-01,q
KI8O,53.6,1994-07-01,q
KI8P,-0.3,1994-07-01,q
KI8Q,80.2,1994-07-01,q
KIH8,0.1,1994-07-01,q
KIH9,4.2,1994-07-01,q
KII2,4.5,1994-07-01,q
KIY5,0,1994-07-01,q
KNT7,0,1994-07-01,q
KX5Q,75770,1994-07-01,q
L2KL,59.1,1994-07-01,q
L2KQ,78.7,1994-07-01,q
L2KR,364.3,1994-07-01,q
L2KX,62.3,1994-07-01,q
L2MW,77.1,1994-07-01,q
L2N2,111.2,1994-07-01,q
L2N8,89.3,1994-07-01,q
L2NC,54.5,1994-07-01,q
L2NE,74.2,1994-07-01,q
L2NQ,80,1994-07-01,q
L2O6,59.1,1994-07-01,q
L2OC,56,1994-07-01,q
L2OH,46.8,1994-07-01,q
L2P8,92.1,1994-07-01,q
L2PA,91.8,1994-07-01,q
L2PC,62.9,1994-07-01,q
L2PZ,74.8,1994-07-01,q
L2Q5,81.3,1994-07-01,q
L3BB,1.9,1994-07-01,q
L3BG,0.7,1994-07-01,q
L3BH,-0.7,1994-07-01,q
L3BN,0.9,1994-07-01,q
L3DM,-0.7,1994-07-01,q
L3DQ,0.3,1994-07-01,q
L3DW,-0.5,1994-07-01,q
L3E2,0.8,1994-07-01,q
L3E4,0.5,1994-07-01,q
L3EG,2.1,1994-07-01,q
L3EU,0.8,1994-07-01,q
L3F2,2,1994-07-01,q
L3F7,1.9,1994-07-01,q
L3FW,-1.4,1994-07-01,q
L3FY,-0.2,1994-07-01,q
L3G2,0.6,1994-07-01,q
L3GP,0.7,1994-07-01,q
L3GT,0.5,1994-07-01,q
L3ZZ,-2.1,1994-07-01,q
L426,5.7,1994-07-01,q
L427,13.3,1994-07-01,q
L42D,5.4,1994-07-01,q
L44C,-4.4,1994-07-01,q
L44G,2.7,1994-07-01,q
L44M,-2,1994-07-01,q
L44Q,2.9,1994-07-01,q
L44S,3.7,1994-07-01,q
L456,0.8,1994-07-01,q
L45K,-0.1,1994-07-01,q
L45Q,6.1,1994-07-01,q
L45V,5,1994-07-01,q
L46M,-3.5,1994-07-01,q
L46O,2.8,1994-07-01,q
L46Q,0.6,1994-07-01,q
L47F,3.3,1994-07-01,q
L47J,3.2,1994-07-01,q
L8GG,54.3216,1994-07-01,q
L8GH,0.3,1994-07-01,q
L8GI,1.3,1994-07-01,q
LIBJ,0,1994-07-01,q
LITR,2,1994-07-01,q
LSNS,0,1994-07-01,q
MDUP,0,1994-07-01,q
MDYL,0,1994-07-01,q
MDYN,0,1994-07-01,q
MIYF,0,1994-07-01,q
MNE2,56.5147,1994-07-01,q
MNE4,0.6,1994-07-01,q
MNE5,2.2,1994-07-01,q
MNF2,55.3303,1994-07-01,q
MNF4,0.3,1994-07-01,q
MNF5,1.3,1994-07-01,q
MNX5,56.3735,1994-07-01,q
MNX7,0.2,1994-07-01,q
MNX8,1.4,1994-07-01,q
N3Y4,1.2,1994-07-01,q
N3Y5,4.8,1994-07-01,q
N3Y7,0.9,1994-07-01,q
N3Y8,3.4,1994-07-01,q
NHCZ,8491,1994-07-01,q
NMAI,8750,1994-07-01,q
NMGR,683,1994-07-01,q
NMGT,0,1994-07-01,q
NMJE,8601,1994-07-01,q
NMJF,5842,1994-07-01,q
NMQZ,-131,1994-07-01,q
NMRP,35239,1994-07-01,q
NMRY,65234,1994-07-01,q
NPJQ,167,1994-07-01,q
NPJR,-566,1994-07-01,q
NPQS,37106,1994-07-01,q
NPQT,59857,1994-07-01,q
NTAB,24090,1994-07-01,q
NTAO,37185,1994-07-01,q
NTAP,18502,1994-07-01,q
NZFS,2,1994-07-01,q
NZFV,2,1994-07-01,q
RPZG,4823,1994-07-01,q
RUDY,116,1994-07-01,q
RUSD,629,1994-07-01,q
RUTC,-93,1994-07-01,q
UTIB,12748,1994-07-01,q
UTID,11203,1994-07-01,q
UTIF,55891,1994-07-01,q
UTIH,73279,1994-07-01,q
UTIJ,31583,1994-07-01,q
UTIL,58873,1994-07-01,q
UTIN,70848,1994-07-01,q
UTIP,116367,1994-07-01,q
UTIR,11560,1994-07-01,q
UTIT,10369,1994-07-01,q
VQSH,80712,1994-07-01,q
VQSJ,90830,1994-07-01,q
YBEU,36.4,1994-07-01,q
YBEX,37,1994-07-01,q
YBEZ,59.6,1994-07-01,q
YBFR,59.3,1994-07-01,q
YBFV,63,1994-07-01,q
YBGB,61.1,1994-07-01,q
YBHA,203292,1994-07-01,q
YBIL,202422,1994-07-01,q
YBIM,321088,1994-07-01,q
ZAKV,126739,1994-07-01,q
ZAKW,188725,1994-07-01,q
ZAKX,6260,1994-07-01,q
ZAKY,13737,1994-07-01,q
ZAKZ,6463,1994-07-01,q
ZALA,5618,1994-07-01,q
ZAVN,34920,1994-07-01,q
ZAVO,63046,1994-07-01,q
ZAVV,6740,1994-07-01,q
ZAVW,8417,1994-07-01,q
ZAWB,2100,1994-07-01,q
ZAWC,3887,1994-07-01,q
ZAWL,16087,1994-07-01,q
ZAWM,31225,1994-07-01,q
ZAWV,2945,1994-07-01,q
ZAWW,188,1994-07-01,q
ZAWZ,11219,1994-07-01,q
ZAXA,10640,1994-07-01,q
ZAXR,12806,1994-07-01,q
ZAXS,29411,1994-07-01,q
ZAYF,13966,1994-07-01,q
ZAYG,19241,1994-07-01,q
ZWUM,12120,1994-07-01,q
ZWUN,20418,1994-07-01,q
ZWUS,1113,1994-07-01,q
ZWUT,5124,1994-07-01,q
ZYBE,0,1994-07-01,q
A8L9,3.5,1994-10-01,q
A8LA,4.3,1994-10-01,q
AAXW,1971,1994-10-01,q
ABJQ,128692,1994-10-01,q
ABJR,193881,1994-10-01,q
ABMF,257404,1994-10-01,q
ABMG,392120,1994-10-01,q
ABMI,334363,1994-10-01,q
ABML,188178,1994-10-01,q
ABMM,297363,1994-10-01,q
ABMZ,206646,1994-10-01,q
ABTF,992,1994-10-01,q
ABTH,3757,1994-10-01,q
ACAC,21117,1994-10-01,q
ACCD,6773,1994-10-01,q
ACCI,416,1994-10-01,q
ACDD,3861,1994-10-01,q
ACDE,3436,1994-10-01,q
ACDF,650,1994-10-01,q
ACDG,658,1994-10-01,q
ACDH,366,1994-10-01,q
ACDI,32,1994-10-01,q
ACDJ,281,1994-10-01,q
ACDO,1,1994-10-01,q
ACDP,9,1994-10-01,q
ACJY,406,1994-10-01,q
AIPA,-276,1994-10-01,q
AUYN,566622,1994-10-01,q
AVAB,21641,1994-10-01,q
BKSG,0,1994-10-01,q
BKSH,0,1994-10-01,q
BKTL,212482,1994-10-01,q
BOKG,35648,1994-10-01,q
BOKH,38788,1994-10-01,q
BOKI,-3140,1994-10-01,q
BQKO,43875,1994-10-01,q
BQKQ,44812,1994-10-01,q
CAEQ,2193,1994-10-01,q
CAER,40181,1994-10-01,q
CAEX,1290,1994-10-01,q
CAFU,4678,1994-10-01,q
CAGQ,188178,1994-10-01,q
CAGR,297363,1994-10-01,q
CAGS,188178,1994-10-01,q
CEAN,5896,1994-10-01,q
CFGW,-84,1994-10-01,q
CGBV,63.3,1994-10-01,q
CGBX,40146,1994-10-01,q
CGBZ,51164,1994-10-01,q
CGCB,184583,1994-10-01,q
CGCE,59.6,1994-10-01,q
CMVL,22432,1994-10-01,q
CQOQ,0,1994-10-01,q
CQTC,27,1994-10-01,q
CUCZ,780,1994-10-01,q
CUNW,325,1994-10-01,q
CWNF,1.1,1994-10-01,q
CWNG,-0.3,1994-10-01,q
CWNI,1.1,1994-10-01,q
CWNJ,3.9,1994-10-01,q
CYNX,440,1994-10-01,q
D69U,0,1994-10-01,q
DBJY,160,1994-10-01,q
DBKE,1,1994-10-01,q
DCHF,10,1994-10-01,q
DCHG,80,1994-10-01,q
DFT5,0,1994-10-01,q
DJDS,0,1994-10-01,q
DKHE,15,1994-10-01,q
DKHH,45,1994-10-01,q
DMUM,638,1994-10-01,q
DMUN,393,1994-10-01,q
DMUQ,-393,1994-10-01,q
DOLC,0,1994-10-01,q
DTWL,81389,1994-10-01,q
DTWM,93273,1994-10-01,q
DTWP,11884,1994-10-01,q
DW9E,0,1994-10-01,q
EBAQ,57943,1994-10-01,q
EO2E,0,1994-10-01,q
F8YF,13,1994-10-01,q
F8YH,5,1994-10-01,q
F8YJ,443,1994-10-01,q
GCJG,848,1994-10-01,q
GCJJ,1,1994-10-01,q
GCMP,955,1994-10-01,q
GCMR,79,1994-10-01,q
GCSW,1080,1994-10-01,q
GDPQ,0.5,1994-10-01,q
GDPR,3,1994-10-01,q
GIXM,0,1994-10-01,q
GIXQ,0,1994-10-01,q
GIXS,1,1994-10-01,q
GRXE,-51,1994-10-01,q
GTAX,850,1994-10-01,q
HAYE,2593,1994-10-01,q
HAYO,6461,1994-10-01,q
IE9R,4841,1994-10-01,q
IHXT,3573,1994-10-01,q
IHXW,5771,1994-10-01,q
IHYA,37.7,1994-10-01,q
IHYB,37.7,1994-10-01,q
IHYC,59.6,1994-10-01,q
IHYD,59.6,1994-10-01,q
IHYN,1.8,1994-10-01,q
IHYO,5.1,1994-10-01,q
IHYQ,0.4,1994-10-01,q
IHYR,3.4,1994-10-01,q
IHYT,1.4,1994-10-01,q
IHYU,1.7,1994-10-01,q
IKBB,15605,1994-10-01,q
IKBC,11601,1994-10-01,q
IKBD,4004,1994-10-01,q
IKBE,24002,1994-10-01,q
IKBF,18201,1994-10-01,q
IKBH,51253,1994-10-01,q
IKBI,50389,1994-10-01,q
IKBJ,864,1994-10-01,q
IKBK,69024,1994-10-01,q
IKBL,61845,1994-10-01,q
IKBM,7179,1994-10-01,q
IV8B,2005,1994-10-01,q
JJDH,1.3,1994-10-01,q
JJDS,6.5,1994-10-01,q
JJDZ,-2.7,1994-10-01,q
JJG4,17.6,1994-10-01,q
KB7D,-637,1994-10-01,q
KB7E,0,1994-10-01,q
KB7F,-637,1994-10-01,q
KB7K,39,1994-10-01,q
KB7L,-161,1994-10-01,q
KB7M,-71,1994-10-01,q
KB7N,0,1994-10-01,q
KB7O,-356,1994-10-01,q
KB7P,0,1994-10-01,q
KB7Q,-549,1994-10-01,q
KB7R,-88,1994-10-01,q
KB7S,0,1994-10-01,q
KB7T,0,1994-10-01,q
KB7U,-59,1994-10-01,q
KB7V,-629,1994-10-01,q
KB7W,-14,1994-10-01,q
KB7X,-703,1994-10-01,q
KB7Y,66,1994-10-01,q
KB7Z,0,1994-10-01,q
KB82,-0.1,1994-10-01,q
KB83,-0.2,1994-10-01,q
KB84,0,1994-10-01,q
KB85,0,1994-10-01,q
KB86,0.1,1994-10-01,q
KB87,0,1994-10-01,q
KB88,-0.3,1994-10-01,q
KB89,-0.3,1994-10-01,q
KB8A,-0.3,1994-10-01,q
KB8B,-0.2,1994-10-01,q
KB8C,-0.3,1994-10-01,q
KB8D,-0.2,1994-10-01,q
KB8E,-0.2,1994-10-01,q
KB8G,0,1994-10-01,q
KB8H,1.2,1994-10-01,q
KB8I,-0.1,1994-10-01,q
KB8J,0,1994-10-01,q
KB8K,0,1994-10-01,q
KB8L,0,1994-10-01,q
KB8M,0,1994-10-01,q
KB94,-0.3,1994-10-01,q
KG6W,1.9,1994-10-01,q
KG74,0.8,1994-10-01,q
KG76,2.9,1994-10-01,q
KG7C,3.7,1994-10-01,q
KG7Q,0.6,1994-10-01,q
KG7R,1.2,1994-10-01,q
KG7T,0.4,1994-10-01,q
KG7U,2.1,1994-10-01,q
KG9O,4,1994-10-01,q
KG9P,5.1,1994-10-01,q
KG9R,-1.3,1994-10-01,q
KG9S,13.5,1994-10-01,q
KG9T,11.5,1994-10-01,q
KG9V,-0.2,1994-10-01,q
KG9Z,4.6,1994-10-01,q
KGA2,4.2,1994-10-01,q
KGA3,0.2,1994-10-01,q
KGA4,5.8,1994-10-01,q
KGA5,12.8,1994-10-01,q
KGA6,-0.9,1994-10-01,q
KGB3,3.1,1994-10-01,q
KGB4,6.7,1994-10-01,q
KGB9,2.4,1994-10-01,q
KGC2,-0.9,1994-10-01,q
KGC7,0.8,1994-10-01,q
KGC8,6.1,1994-10-01,q
KGD5,-0.8,1994-10-01,q
KGD6,1.2,1994-10-01,q
KGE3,-3,1994-10-01,q
KGE4,-4.2,1994-10-01,q
KGE9,-0.5,1994-10-01,q
KGF2,-0.6,1994-10-01,q
KGF4,3.8,1994-10-01,q
KGF5,7.2,1994-10-01,q
KGF7,3.7,1994-10-01,q
KGF8,4.9,1994-10-01,q
KGG2,-0.4,1994-10-01,q
KGG3,4.3,1994-10-01,q
KGG5,2.4,1994-10-01,q
KGG6,9.1,1994-10-01,q
KGG8,2.4,1994-10-01,q
KGG9,3,1994-10-01,q
KGH3,0.7,1994-10-01,q
KGH4,0.3,1994-10-01,q
KGH6,0.5,1994-10-01,q
KGH7,4.7,1994-10-01,q
KGH9,2.8,1994-10-01,q
KGI2,8.4,1994-10-01,q
KGI4,1.1,1994-10-01,q
KGI5,3.3,1994-10-01,q
KGI7,-0,1994-10-01,q
KGI8,5.9,1994-10-01,q
KGJ2,1.5,1994-10-01,q
KGJ3,6.7,1994-10-01,q
KGJ5,0.9,1994-10-01,q
KGJ6,7.8,1994-10-01,q
KGJ8,-1.6,1994-10-01,q
KGJ9,-0.1,1994-10-01,q
KGK3,0.2,1994-10-01,q
KGK4,5.5,1994-10-01,q
KGK6,17.6,1994-10-01,q
KGK7,15.1,1994-10-01,q
KGK9,1.4,1994-10-01,q
KGL2,8.3,1994-10-01,q
KGL4,3.9,1994-10-01,q
KGL5,4.4,1994-10-01,q
KGL8,1.8,1994-10-01,q
KGM2,4.9,1994-10-01,q
KGM5,1.3,1994-10-01,q
KGM6,1.9,1994-10-01,q
KGM9,0.5,1994-10-01,q
KGN3,3,1994-10-01,q
KGV8,2.3,1994-10-01,q
KGV9,6.3,1994-10-01,q
KGW6,1.1,1994-10-01,q
KGW7,4.1,1994-10-01,q
KGX4,1.8,1994-10-01,q
KGX5,4.9,1994-10-01,q
KGY2,0.8,1994-10-01,q
KGY3,2.7,1994-10-01,q
KGY8,1.4,1994-10-01,q
KGY9,4.3,1994-10-01,q
KGZ6,0.7,1994-10-01,q
KGZ7,2.7,1994-10-01,q
KGZ9,5.8,1994-10-01,q
KH22,7.1,1994-10-01,q
KH27,2.3,1994-10-01,q
KH28,3.2,1994-10-01,q
KH2D,1,1994-10-01,q
KH2E,4.9,1994-10-01,q
KH2J,-0.4,1994-10-01,q
KH2K,1,1994-10-01,q
KH2P,4.3,1994-10-01,q
KH2Q,12.5,1994-10-01,q
KH2V,2.6,1994-10-01,q
KH2W,9.9,1994-10-01,q
KH36,4.8,1994-10-01,q
KH37,10.2,1994-10-01,q
KH3C,-1.2,1994-10-01,q
KH3D,3.4,1994-10-01,q
KH3I,4.4,1994-10-01,q
KH3J,11.7,1994-10-01,q
KH3O,4.1,1994-10-01,q
KH3P,7,1994-10-01,q
KH3X,2,1994-10-01,q
KH3Y,12.1,1994-10-01,q
KH45,2.5,1994-10-01,q
KH46,10.8,1994-10-01,q
KH49,1.8,1994-10-01,q
KH4B,4.9,1994-10-01,q
KH4F,0.5,1994-10-01,q
KH4H,3,1994-10-01,q
KH4W,4.2,1994-10-01,q
KH4X,9.3,1994-10-01,q
KH54,8.3,1994-10-01,q
KH55,10.1,1994-10-01,q
KH5A,4.2,1994-10-01,q
KH5B,9.2,1994-10-01,q
KH5M,3.5,1994-10-01,q
KH5N,10,1994-10-01,q
KH66,1.7,1994-10-01,q
KH67,5.6,1994-10-01,q
KH6A,1.8,1994-10-01,q
KH6C,4.9,1994-10-01,q
KH6G,0.5,1994-10-01,q
KH6I,3,1994-10-01,q
KH6O,1.9,1994-10-01,q
KH6P,5.1,1994-10-01,q
KH6U,0.7,1994-10-01,q
KH6V,3.9,1994-10-01,q
KH75,1.3,1994-10-01,q
KH76,5.6,1994-10-01,q
KH7E,1.1,1994-10-01,q
KH7F,2.2,1994-10-01,q
KH7P,-0.2,1994-10-01,q
KH7R,15.1,1994-10-01,q
KHB6,1.1,1994-10-01,q
KHB7,7,1994-10-01,q
KHC4,-0.6,1994-10-01,q
KHC5,2.6,1994-10-01,q
KHD2,-0.1,1994-10-01,q
KHD3,4.3,1994-10-01,q
KHD8,0.3,1994-10-01,q
KHD9,3.2,1994-10-01,q
KHE6,-0.7,1994-10-01,q
KHE7,2.4,1994-10-01,q
KHF4,0.4,1994-10-01,q
KHF5,1.2,1994-10-01,q
KHG2,1.4,1994-10-01,q
KHG3,3.2,1994-10-01,q
KHG8,0.8,1994-10-01,q
KHG9,1.7,1994-10-01,q
KHH6,0.3,1994-10-01,q
KHH7,6.9,1994-10-01,q
KHI4,1,1994-10-01,q
KHI5,10,1994-10-01,q
KI8L,1.5,1994-10-01,q
KI8M,18.5,1994-10-01,q
KI8N,0.5,1994-10-01,q
KI8O,53.8,1994-10-01,q
KI8P,-0.1,1994-10-01,q
KI8Q,80.2,1994-10-01,q
KIH8,0.1,1994-10-01,q
KIH9,3.6,1994-10-01,q
KII2,5.7,1994-10-01,q
KIY5,0,1994-10-01,q
KNT7,0,1994-10-01,q
KX5Q,76906,1994-10-01,q
L2KL,59.8,1994-10-01,q
L2KQ,79.7,1994-10-01,q
L2KR,364,1994-10-01,q
L2KX,63.3,1994-10-01,q
L2MW,76.7,1994-10-01,q
L2N2,111.8,1994-10-01,q
L2N8,89,1994-10-01,q
L2NC,54.7,1994-10-01,q
L2NE,74.3,1994-10-01,q
L2NQ,79,1994-10-01,q
L2O6,59.3,1994-10-01,q
L2OC,56.3,1994-10-01,q
L2OH,47.2,1994-10-01,q
L2P8,90.9,1994-10-01,q
L2PA,91.8,1994-10-01,q
L2PC,63,1994-10-01,q
L2PZ,74.8,1994-10-01,q
L2Q5,83,1994-10-01,q
L3BB,1.3,1994-10-01,q
L3BG,1.2,1994-10-01,q
L3BH,-0.1,1994-10-01,q
L3BN,1.7,1994-10-01,q
L3DM,-0.5,1994-10-01,q
L3DQ,0.5,1994-10-01,q
L3DW,-0.3,1994-10-01,q
L3E2,0.4,1994-10-01,q
L3E4,0.1,1994-10-01,q
L3EG,-1.3,1994-10-01,q
L3EU,0.2,1994-10-01,q
L3F2,0.5,1994-10-01,q
L3F7,0.8,1994-10-01,q
L3FW,-1.2,1994-10-01,q
L3FY,0,1994-10-01,q
L3G2,0.2,1994-10-01,q
L3GP,-0.1,1994-10-01,q
L3GT,2.1,1994-10-01,q
L3ZZ,0,1994-10-01,q
L426,5.6,1994-10-01,q
L427,6,1994-10-01,q
L42D,6.7,1994-10-01,q
L44C,-10.1,1994-10-01,q
L44G,0.8,1994-10-01,q
L44M,-2,1994-10-01,q
L44Q,2.9,1994-10-01,q
L44S,3.8,1994-10-01,q
L456,1.3,1994-10-01,q
L45K,-0.6,1994-10-01,q
L45Q,5.3,1994-10-01,q
L45V,4.5,1994-10-01,q
L46M,-3.2,1994-10-01,q
L46O,2,1994-10-01,q
L46Q,0.3,1994-10-01,q
L47F,3.4,1994-10-01,q
L47J,4.8,1994-10-01,q
L8GG,55.0762,1994-10-01,q
L8GH,1.4,1994-10-01,q
L8GI,1.7,1994-10-01,q
LIBJ,0,1994-10-01,q
LITR,2,1994-10-01,q
LSNS,0,1994-10-01,q
MDUP,0,1994-10-01,q
MDYL,0,1994-10-01,q
MDYN,0,1994-10-01,q
MIYF,0,1994-10-01,q
MNE2,57.1158,1994-10-01,q
MNE4,1.1,1994-10-01,q
MNE5,2.2,1994-10-01,q
MNF2,56.0989,1994-10-01,q
MNF4,1.4,1994-10-01,q
MNF5,1.7,1994-10-01,q
MNX5,57.1234,1994-10-01,q
MNX7,1.3,1994-10-01,q
MNX8,1.9,1994-10-01,q
N3Y4,1.8,1994-10-01,q
N3Y5,4.8,1994-10-01,q
N3Y7,0.4,1994-10-01,q
N3Y8,3.1,1994-10-01,q
