code,name,unit,preunit
GHFP,"PPI INDEX INPUT - C203 Inputs into production of Paints, varnishes and similar coatings..., excluding Climate Change Levy 2015=100",NA,NA
GHFQ,"PPI INDEX INPUT - C204 Inputs into production of Soap and detergents, cleaning and poli..., including Climate Change Levy 2015=100",NA,NA
GHFR,"PPI INDEX INPUT - C204 Inputs into production of Soap and detergents, cleaning and poli..., excluding Climate Change Levy 2015=100",NA,NA
GHFS,"PPI INDEX INPUT - C205 Inputs into production of Other chemical products, including Climate Change Levy 2015=100",NA,NA
GHFT,"PPI INDEX INPUT - C205 Inputs into production of Other chemical products, excluding Climate Change Levy 2015=100",NA,NA
GHFU,"PPI INDEX INPUT - C20A Inputs into production of Industrial gases; Other inorganic chem..., including Climate Change Levy 2015=100",NA,NA
GHFV,"PPI INDEX INPUT - C20A Inputs into production of Industrial gases; Other inorganic chem..., excluding Climate Change Levy 2015=100",NA,NA
GHFW,"PPI INDEX INPUT - C20B Inputs into production of Petrochemicals 20.14/16/17/60, including Climate Change Levy 2015=100",NA,NA
GHFX,"PPI INDEX INPUT - C20B Inputs into production of Petrochemicals 20.14/16/17/60, excluding Climate Change Levy 2015=100",NA,NA
GHFY,"PPI INDEX INPUT - C20C Inputs into production of Dyes and pigmants, pesticides and othe..., including Climate Change Levy 2015=100",NA,NA
GHFZ,"PPI INDEX INPUT - C20C Inputs into production of Dyes and pigmants, pesticides and othe..., excluding Climate Change Levy 2015=100",NA,NA
GHGA,"PPI INDEX INPUT - C21 Inputs into production of Basic pharmaceutical products and pharm..., including Climate Change Levy 2015=100",NA,NA
GHGB,"PPI INDEX INPUT - C21 Inputs into production of Basic pharmaceutical products and pharm..., excluding Climate Change Levy 2015=100",NA,NA
GHGC,"PPI INDEX INPUT - C22 Inputs into production of Rubber and plastic products, including Climate Change Levy 2015=100",NA,NA
GHGD,"PPI INDEX INPUT - C22 Inputs into production of Rubber and plastic products, excluding Climate Change Levy 2015=100",NA,NA
GHGE,"PPI INDEX INPUT - C235_C236 Inputs into production of Cement, lime, plaster and article..., including Climate Change Levy 2015=100",NA,NA
GHGF,"PPI INDEX INPUT - C235_C236 Inputs into production of Cement, lime, plaster and article..., excluding Climate Change Levy 2015=100",NA,NA
GHGG,"PPI INDEX INPUT - C23OTHER Inputs into production of Glass, refractory clay, porcelain,..., including Climate Change Levy 2015=100",NA,NA
GHGH,"PPI INDEX INPUT - C23OTHER Inputs into production of Glass, refractory clay, porcelain,..., excluding Climate Change Levy 2015=100",NA,NA
GHGI,"PPI INDEX INPUT - C241TC243 Inputs into production of Basic iron, steel and alloys, tub..., including Climate Change Levy 2015=100",NA,NA
GHGJ,"PPI INDEX INPUT - C241TC243 Inputs into production of Basic iron, steel and alloys, tub..., excluding Climate Change Levy 2015=100",NA,NA
GHGK,"PPI INDEX INPUT - C244_C245 Inputs into production of Other basic metals and casting, including Climate Change Levy 2015=100",NA,NA
GHGL,"PPI INDEX INPUT - C244_C245 Inputs into production of Other basic metals and casting, excluding Climate Change Levy 2015=100",NA,NA
GHGM,"PPI INDEX INPUT - C254 Inputs into production of Weapons and ammunition, including Climate Change Levy 2015=100",NA,NA
GHGN,"PPI INDEX INPUT - C254 Inputs into production of Weapons and ammunition, excluding Climate Change Levy 2015=100",NA,NA
GHGO,"PPI INDEX INPUT - C25OTHER Inputs into production of Fabricated metal product excluding..., including Climate Change Levy 2015=100",NA,NA
GHGP,"PPI INDEX INPUT - C25OTHER Inputs into production of Fabricated metal product excluding..., excluding Climate Change Levy 2015=100",NA,NA
GHGQ,"PPI INDEX INPUT - C26 Inputs into production of Computer, electronic and optical products, including Climate Change Levy 2015=100",NA,NA
GHGR,"PPI INDEX INPUT - C26 Inputs into production of Computer, electronic and optical products, excluding Climate Change Levy 2015=100",NA,NA
GHGS,"PPI INDEX INPUT - C27 Inputs into production of Electrical equipment, including Climate Change Levy 2015=100",NA,NA
GHGT,"PPI INDEX INPUT - C27 Inputs into production of Electrical equipment, excluding Climate Change Levy 2015=100",NA,NA
GHGU,"PPI INDEX INPUT - C28 Inputs into production of Machinery and equipment n.e.c., including Climate Change Levy 2015=100",NA,NA
GHGV,"PPI INDEX INPUT - C28 Inputs into production of Machinery and equipment n.e.c., excluding Climate Change Levy 2015=100",NA,NA
GHGW,"PPI INDEX INPUT - C29 Inputs into production of Motor vehicles, trailers and semi-trailers, including Climate Change Levy 2015=100",NA,NA
GHGX,"PPI INDEX INPUT - C29 Inputs into production of Motor vehicles, trailers and semi-trailers, excluding Climate Change Levy 2015=100",NA,NA
GHGY,"PPI INDEX INPUT - C301 Inputs into production of Ships and boats, including Climate Change Levy 2015=100",NA,NA
GHGZ,"PPI INDEX INPUT - C301 Inputs into production of Ships and boats, excluding Climate Change Levy 2015=100",NA,NA
GHHA,"PPI INDEX INPUT - C303 Inputs into production of Air and spacecraft and related machinery, including Climate Change Levy 2015=100",NA,NA
GHHB,"PPI INDEX INPUT - C303 Inputs into production of Air and spacecraft and related machinery, excluding Climate Change Levy 2015=100",NA,NA
GHHD,"PPI INDEX INPUT - C30OTHER Inputs into production of Other transport equipment 30.2/4/9, excluding Climate Change Levy 2015=100",NA,NA
GHHE,"PPI INDEX INPUT - C31 Inputs into production of Furniture, including Climate Change Levy 2015=100",NA,NA
GHHF,"PPI INDEX INPUT - C31 Inputs into production of Furniture, excluding Climate Change Levy 2015=100",NA,NA
GHHG,"PPI INDEX INPUT - C32 Inputs into production of Other manufactured goods, including Climate Change Levy 2015=100",NA,NA
GHHH,"PPI INDEX INPUT - C32 Inputs into production of Other manufactured goods, excluding Climate Change Levy 2015=100",NA,NA
GHHJ,"PPI INDEX INPUT - C3315 Inputs into production of Repair and maintenance services of sh..., excluding Climate Change Levy 2015=100",NA,NA
GHHL,"PPI INDEX INPUT - C3316 Inputs into production of Repair and maintenance services of ai..., excluding Climate Change Levy 2015=100",NA,NA
GHHN,"PPI INDEX INPUT - C33OTHER Inputs into production of Repair; Installation 33.11-14/17/1..., excluding Climate Change Levy 2015=100",NA,NA
GHHP,"PPI INDEX INPUT - D351 Inputs into production of Electricity, transmission and distribu..., excluding Climate Change Levy 2015=100",NA,NA
GHHR,"PPI INDEX INPUT - D352_D353 Inputs into production of Manufactured gas; Distribution of..., excluding Climate Change Levy 2015=100",NA,NA
GHHS,"PPI INDEX INPUT - E36 Inputs into production of Natural water; water treatment and supp..., excluding Climate Change Levy 2015=100",NA,NA
GHHV,"PPI INDEX INPUT - SUB_C10TC12 Inputs into production of Food, beverages and tobacco, excluding Climate Change Levy 2015=100",NA,NA
GHHW,"PPI INDEX INPUT - SUB_C13_C14 Inputs into production of Textiles and wearing apparel, excluding Climate Change Levy 2015=100",NA,NA
GHHZ,"PPI INDEX INPUT - SUB_C17_C18 Inputs into production of Paper and paper products; Print..., excluding Climate Change Levy 2015=100",NA,NA
GHIB,"PPI INDEX INPUT - SUB_C20 Inputs into production of Chemicals and chemical products, excluding Climate Change Levy 2015=100",NA,NA
GHIF,"PPI INDEX INPUT - SUB_C24_C25 Inputs into production of Basic metals and fabricated met..., excluding Climate Change Levy 2015=100",NA,NA
GHIG,"PPI INDEX INPUT - SUB_C26_C27 Inputs into production of Computer, electronic and optica..., excluding Climate Change Levy 2015=100",NA,NA
GHII,"PPI INDEX INPUT - SUB_C29_C30 Inputs into production of Motor vehicles, trailers, semi-..., excluding Climate Change Levy 2015=100",NA,NA
GHIJ,"PPI INDEX INPUT - SUB_C31_C32 Inputs into production of Furniture and other manufacture..., excluding Climate Change Levy 2015=100",NA,NA
GHIK,"PPI INDEX INPUT - C_MAT Inputs into production of Materials for all manufacturing, excluding Climate Change Levy 2015=100",NA,NA
GHIL,"PPI INDEX INPUT - C_MAT_X_FBTP Inputs into production of Materials for core manufacturing, excluding Climate Change Levy 2015=100",NA,NA
GHIM,"PPI INDEX INPUT - C_FUEL Inputs into production of Fuels for all manufacturing, excluding Climate Change Levy 2015=100",NA,NA
GHIO,"PPI INDEX INPUT - C_X_FBTP Inputs into production of Core manufactured products, excluding Climate Change Levy 2015=100",NA,NA
GHIP,"PPI INDEX INPUT - C Inputs into production of Manufactured products, excluding Climate Change Levy 2015=100",NA,NA
