code,name,unit,preunit
J4DS,RSI:Retail of computers and telecomms equipment (val nsa):All Business %,%,NA
J4ER,"RSI:Retail of books, newspapers and stationery (val nsa):All Business %",%,NA
J4GP,RSI:Retail of audio visual recordings and equipment (vol nsa):All Business %,%,NA
J4GX,RSI:Retail of computers and telecomms equipment (vol nsa):All Business %,%,NA
J4HN,"RSI:Retail of books, newspapers and stationery (vol nsa):All Business %",%,NA
J4MC,Internet sales as a percentage of total retail sales (ratio) (%),%,NA
J58L,RSI:Non-store retail:All Business:VAL NSA:% change on same month a year ago,%,NA
J58M,RSI:Non-store retail:Large Business:VAL NSA:% change on same month a year ago,%,NA
J58N,RSI:Non-store retail:Small Business:VAL NSA:% change on same month a year ago,%,NA
J58U,RSI:Non-store retailing:All Business:VAL NSA:Rolling 3m on same 3m a year ago %,%,NA
J596,RSI:Value Not seasonally Adjusted:Non-store Retailing:All Business Index,NA,NA
J597,RSI:Value Not seasonally Adjusted:Non-store Retailing:Large Business Index,NA,NA
J598,RSI:Value Not seasonally Adjusted:Non-store retailing:Small Business Index,NA,NA
J599,RSI:Year to date % change:Non-store retailingl:All Business,%,NA
J59A,RSI:Year to date % change:Non-store retailing:Large Business,%,NA
J59B,RSI:Year to date % change:Non-store retailing:Small Business,%,NA
J59C,RSI:Year to date index:Non-store retailing:All Business,NA,NA
J59D,RSI:Year to date index:Non-store retailing:Large Business,NA,NA
J59E,RSI:Year to date index:Non-store retailing:Small Business,NA,NA
J59V,RSI:All retail inc fuel:All Business:VAL NSA:% change on same month a year ago,%,NA
J59W,RSI:All retail inc fuel:Large Business:VAL NSA:% change on same month a year ago,%,NA
J59X,RSI:All retail inc fuel:Small Business:VAL NSA:% change on same month a year ago,%,NA
J5A8,RSI:All retail inc fuel:All Business:VAL NSA:Rolling 3m on same 3m a year ago %,%,NA
J5AH,RSI:Value Not seasonally Adjusted:All Retailers inc fuel:All Business Index,NA,NA
J5AI,RSI:Value Not seasonally Adjusted:All Retailers inc fuel:Large Business Index,NA,NA
J5AJ,RSI:Value Not seasonally Adjusted:All Retailers inc fuel:Small Business Index,NA,NA
J5AK,RSI:Year to date % change:All retail inc fuel:All Business,%,NA
J5AL,RSI:Year to date % change:All retail inc fuel:Large Business,%,NA
J5AM,RSI:Year to date % change:All retail inc fuel:Small Business,%,NA
J5AN,RSI:Year to date index:All retail inc fuel:All Business,NA,NA
J5AO,RSI:Year to date index:All retail inc fuel:Large Business,NA,NA
J5AP,RSI:Year to date index:All retail inc fuel:Small Business,NA,NA
J5B2,RSI:Non-store retail:All Business:VAL SA:% change on same month a year ago,%,NA
J5B3,RSI:Month on prev month % change:All Business Non-store retail VAL SA,%,NA
J5B9,RSI:Rolling 3mnth on prev 3mnth %change:All Business Non-store retail VAL SA,%,NA
J5BA,RSI:Non-store retailing:All Business:VAL SA:Rolling 3m on same 3m a year ago %,%,NA
J5BI,RSI:Value Seasonally Adjusted:Non-store Retailing:All Business Index,NA,NA
J5BS,RSI:All retail inc fuel:All Business:VAL SA:% change on same month a year ago,%,NA
J5BT,RSI:Month on prev month % change:All Business All retail inc fuel VAL SA,%,NA
J5BX,RSI:Rolling 3mnth on prev 3mnth %change:All Business All retail exl fuel VAL SA,%,NA
J5BY,RSI:All retail inc fuel:All Business:VAL SA:Rolling 3m on same 3m a year ago %,%,NA
J5C4,RSI:Value Seasonally Adjusted:All Retailers inc fuel:All Business Index,"Index, base year = 100",NA
J5C5,RSI:Non-store retail:All Business:VOL NSA:% change on same month a year ago,%,NA
J5C6,RSI:Non-store retail:Large Business:VOL NSA:% change on same month a year ago,%,NA
J5C7,RSI:Non-store retail:Small Business:VOL NSA:% change on same month a year ago,%,NA
J5CE,RSI:Non-store retailing:All Business:VOL NSA:Rolling 3m on same 3m a year ago %,%,NA
J5CL,RSI:Volume Not seasonally Adjusted:Non-store Retailing:All Business Index,NA,NA
J5CM,RSI:Volume Not seasonally Adjusted:Non-store Retailing:Large Business Index,NA,NA
J5CN,RSI:Volume Not seasonally Adjusted:Non-store Retailing:Small Business Index,NA,NA
J5CV,RSI:All retail inc fuel:All Business:VOL NSA:% change on same month a year ago,%,NA
J5CW,RSI:All retail inc fuel:Large Business:VOL NSA:% change on same month a year ago,%,NA
J5CX,RSI:All retail inc fuel:Small Business:VOL NSA:% change on same month a year ago,%,NA
J5D6,RSI:All retail inc fuel:All Business:VOL NSA:Rolling 3m on same 3m a year ago %,%,NA
J5DD,RSI:Volume Not seasonally Adjusted:All Retailers inc fuel:All Business Index,NA,NA
J5DE,RSI:Volume Not seasonally Adjusted:All Retailers inc fuel:Large Business Index,NA,NA
J5DF,RSI:Volume Not seasonally Adjusted:All Retailers inc fuel:Small Business Index,NA,NA
J5DK,RSI:Non-store retail:All Business:VOL NSA:% change on same month a year ago,%,NA
J5DL,RSI:Month on prev month % change:All Business Non-store retail VOL SA,%,NA
J5DR,RSI:Rolling 3mnth on prev 3mnth %change:All Business Non-store retail VOL SA,%,NA
J5DS,RSI:Non-store retailing:All Business:VOL SA:Rolling 3m on same 3m a year ago %,%,NA
J5DZ,RSI:Volume Seasonally Adjusted:Non-store Retailing:All Business Index,NA,NA
J5EB,RSI:All retail inc fuel:All Business:VOL SA:% change on same month a year ago,%,NA
J5EC,RSI:Month on prev month % change:All Business All retail inc fuel VOL SA,%,NA
J5EG,RSI:Rolling 3mnth on prev 3mnth %change:All Business All retail inc fuel VOL SA,%,NA
J5EH,RSI:All retail inc fuel:All Business:VOL SA:Rolling 3m on same 3m a year ago %,%,NA
J5EK,RSI:Volume Seasonally Adjusted:All Retailers inc fuel:All Business Index,"Index, base year = 100",NA
J5HT,RSI:Implied deflator:AGG14:Non-store retailing - month on previous month%,%,NA
J5HU,RSI:Implied deflator:AGG14:Non-store retailing - year on year%,%,NA
J5HV,RSI:Implied deflator:AGG21:All retail inc fuel - month on previous month%,%,NA
J5HW,RSI:Implied deflator:AGG21:All retail inc fuel - year on year%,%,NA
JE2J,"Internet retail sales, £ millions. All retailing",m,£
JE4W,Average weekly value for all retailing (£ million),m,£
JJ8J,RSI:Retail of computer and telecomms equipment (val nsa):All Business Index,NA,NA
JJ8K,RSI:Retail of computer and telecomms equipment (vol nsa):All Business Index,NA,NA
JJ8L,RSI:Year to date % change:Computers and telecomms equipment:All Business,%,NA
JJ8O,RSI:Year to date index:Computers and telecomms equipment:All Business,NA,NA
JKO6,RSI:Retail of books newspapers and stationery (val nsa):All Business Index,NA,NA
JKO7,RSI:Retail of books newspapers and stationery (vol nsa):All Business Index,NA,NA
JKO8,RSI:Year to date % change:Books newspapers and stationery:All Business,%,NA
JKP3,RSI:Year to date index:Books newspapers and stationery:All Business,NA,NA
JO2F,RSI:Non-Special Food stores (val sa):All Business Index,NA,NA
JO2G,RSI:Value Seasonally Adjusted:Automotive fuel:All Business Index,NA,NA
JO2I,RSI:Retail sale of textiles (val sa):All Business Index,NA,NA
JO2J,"RSI:Retail hardware, paints & glass (val sa):All Business Index",NA,NA
JO2K,RSI:Retail sale of Floorcoverings (val sa):All Business Index,NA,NA
JO2L,RSI:Retail of electrical household appliances (val sa):All Business Index,NA,NA
JO2M,RSI:Retail Furniture & Lighting (val sa):All Business Index,NA,NA
JO2O,RSI:Retail sale of clothing (val sa):All Business Index,NA,NA
JO2P,RSI:Retail of footwear & leather goods (val sa):All Business Index,NA,NA
JO2Q,RSI:Retail dispensing chemists (val sa):All Business Index,NA,NA
JO2R,RSI:Retail of medical goods (val sa):All Business Index,NA,NA
JO2S,RSI:Retail cosmetic & toilet articles (val sa):All Business Index,NA,NA
JO2T,"RSI:Retail of flowers, garden centres and pet (val sa):All Business Index",NA,NA
JO2U,RSI:Retail of watches and jewellery (val sa):All Business Index,NA,NA
JO2V,RSI:Other retail sales in specialised stores (val sa):All Business Index,NA,NA
JO2W,RSI:Retail of second hand goods in stores (val sa):All Business Index,NA,NA
JO2X,RSI:Retail sale via mail order houses (val sa):All Business Index,NA,NA
JO2Y,RSI:Non-store retail exc mail order (val sa):All Business Index,NA,NA
JO32,RSI: Specialist Food Stores (val sa) All Business Index,NA,NA
JO33,"RSI: Alcoholic Drinks, Beverages & Tobacco (val sa) All Business Index",NA,NA
JO36,RSI:Retail of audio visual recording and equipment (val sa):All Business Index,NA,NA
JO37,RSI:Retail of computer and telecomms equipment (val sa):All Business Index,NA,NA
JO38,RSI:Retail of sports equipment games and toys (val sa):All Business Index,NA,NA
JO3A,RSI:Retail of books newspapers and stationery (val sa):All Business Index,NA,NA
JO3D,RSI:Non-Special Food stores (val sa):All Business %,%,NA
JO3E,RSI:Automotive fuel:All Business:VAL SA:% change on same month a year ago,%,NA
JO3G,RSI:Retail sale of textiles (val sa):All Business %,%,NA
JO3H,"RSI:Retail hardware, paints & glass (val sa):All Business %",%,NA
JO3I,RSI:Retail sale of floorcoverings (val sa):All Business %,%,NA
JO3J,RSI:Retail of electrical household appliances (val sa):All Business %,%,NA
JO3K,RSI:Retail Furniture & Lighting (val sa):All Business %,%,NA
JO3M,RSI:Retail sale of clothing (val sa):All Business %,%,NA
JO3N,RSI:Retail of footwear & leather goods (val sa):All Business %,%,NA
JO3O,RSI:Retail of dispensing chemists (val sa):All Business %,%,NA
JO3P,RSI:Retail of medical goods (val sa):All Business %,%,NA
JO3Q,RSI:Retail sale of cosmetic and toilet articles (val sa):All Business %,%,NA
JO3R,"RSI:Retail of flowers, garden centres and pet (val sa):All Business %",%,NA
JO3S,RSI:Retail of watches and jewellery (val sa):All Business %,%,NA
JO3T,RSI:Other retail sales in specialised stores (val sa):All Business %,%,NA
JO3U,RSI:Retail of second hand goods in stores (val sa):All Business %,%,NA
JO3V,RSI:Retail sale via mail order houses (val sa):All Business %,%,NA
JO3W,RSI:Non-store retail exc mail order (val sa):All Business %,%,NA
JO3Y,RSI: Specialist Food Stores (val sa) All Business %,%,NA
JO3Z,"RSI: Alcoholic Drinks, Beverages & Tobacco (val sa) All Business %",%,NA
JO44,RSI:Retail of audio visual recordings and equipment (val sa):All Business %,%,NA
JO45,RSI:Retail of computers and telecomms equipment (val sa):All Business %,%,NA
JO46,"RSI:Retail of sports equipment, games and toys (val sa):All Business %",%,NA
JO48,"RSI:Retail sale of books, newspapers and stationery (val sa):All Business %",%,NA
JO4B,RSI:Retail non-Specialised food stores (vol sa):All Business %,%,NA
JO4C,RSI:Automotive fuel:All Business:VOL SA:% change on same month a year ago,%,NA
JO4E,RSI:Retail sale of textiles (vol sa):All Business %,%,NA
JO4F,"RSI:Retail hardware, paints & glass (vol sa):All Business %",%,NA
JO4G,RSI:Retail sale of Floorcoverings (vol sa):All Business %,%,NA
JO4H,RSI:Retail of electrical household appliances (vol sa):All Business %,%,NA
JO4I,RSI:Retail Furniture & Lighting (vol sa):All Business %,%,NA
JO4K,RSI:Retail sale of clothing (vol sa):All Business %,%,NA
JO4L,RSI:Retail of footwear & leather goods (vol sa):All Business %,%,NA
JO4M,RSI:Retail of dispensing chemists (vol sa):All Business %,%,NA
JO4N,RSI:Retail of medical goods (vol sa):All Business %,%,NA
JO4O,RSI:Retail of cosmetic and toilet articles (vol sa):All Business %,%,NA
JO4P,"RSI:Retail of flowers, garden centre and pet (vol sa):All Business %",%,NA
JO4Q,RSI:Retail of watches and jewellery (vol sa):All Business %,%,NA
JO4R,RSI:Other retail sales in specialised stores (vol sa):All Business %,%,NA
JO4S,RSI:Retail of second hand goods in stores (vol sa):All Business %,%,NA
JO4T,RSI:Retail sale via mail order houses (vol sa):All Business %,%,NA
JO4U,RSI:Non-store Retail exc mail order (vol sa):All Business %,%,NA
JO4W,RSI: Specialist Food Stores (vol sa) All Business %,%,NA
JO4X,"RSI: Alcoholic Drinks, Beverages & Tobacco (vol sa) All Business %",%,NA
JO52,RSI:Retail of audio visual recordings and equipment (vol sa):All Business %,%,NA
JO53,RSI:Retail of computers and telecomms equipment (vol sa):All Business %,%,NA
JO54,"RSI:Retail of sports equipment, games and toys (vol sa):All Business %",%,NA
JO56,"RSI:Retail of books, newspapers and stationery (vol sa):All Business %",%,NA
JO59,RSI:Retail non-specialised food stores (vol sa):All Business Index,NA,NA
JO5A,RSI:Volume Seasonally Adjusted:Automotive fuel:All Business Index,NA,NA
JO5C,RSI:Retail sale of textiles (vol sa):All Business Index,NA,NA
JO5D,"RSI:Retail hardware, paints & glass (vol sa):All Business Index",NA,NA
JO5E,RSI:Retail sale of Floorcoverings (vol sa):All Business Index,NA,NA
JO5F,RSI:Retail of electrical household appliances (vol sa):All Business Index,NA,NA
JO5G,RSI:Retail Furniture & Lighting (vol sa):All Business Index,NA,NA
JO5I,RSI:Retail sale of clothing (vol sa):All Business Index,NA,NA
JO5J,RSI:Retail of footwear & leather goods (vol sa):All Business Index,NA,NA
JO5K,RSI:Retail of dispensing chemists (vol sa):All Business Index,NA,NA
JO5L,RSI:Retail of medical goods (vol sa):All Business Index,NA,NA
JO5M,RSI:Retail of cosmetic and toilet articles (vol sa):All Business Index,NA,NA
JO5N,"RSI:Retail of flowers, garden centres and pet (vol sa):All Business Index",NA,NA
JO5O,RSI:Retail of watches and jewellery (vol sa):All Business Index,NA,NA
JO5P,RSI:Other retail sales in specialised stores (vol sa):All Business %,%,NA
JO5Q,RSI:Retail of second hand goods in stores (vol sa):All Business Index,NA,NA
JO5R,RSI:Retail sale via mail order houses (vol sa):All Business Index,NA,NA
JO5S,RSI:Non-store Retail exc mail order (vol sa):All Business Index,NA,NA
JO5U,RSI: Specialist Food Stores (vol sa) All Business Index,NA,NA
JO5V,"RSI: Alcoholic Drinks, Beverages & Tobacco (vol sa) All Business Index",NA,NA
JO5Y,RSI:Retail of audio visual recording and equipment (vol sa):All Business Index,NA,NA
JO5Z,RSI:Retail of computer and telecomms equipment (vol sa):All Business Index,NA,NA
JO62,"RSI:Retail of sports equipment, games and toys (vol sa):All Business Index",NA,NA
JO64,RSI:Retail of books newspapers and stationery (vol sa):All Business Index,NA,NA
JO69,RSI:Month on prev month % change:All Business Automotive fuel VAL SA,%,NA
JO6A,RSI:Rolling 3 month on prev 3month % change:All Business Automotive fuel VAL SA,%,NA
JO6B,RSI:Automotive fuel:All Business:VAL SA:Rolling 3m on same 3m a year ago %,%,NA
JO6C,RSI:Month on prev month % change:All Business Automotive fuel VOL SA,%,NA
JO6D,RSI:Rolling 3 month on prev 3month % change:All Business Automotive fuel VOL SA,%,NA
JO6E,RSI:Automotive fuel:All Business:VOL SA:Rolling 3m on same 3m a year ago %,%,NA
JO6H,RSI:Automotive fuel:All Business:VOL NSA:Rolling 3m on same 3m a year ago %,%,NA
JO6K,RSI:Automotive fuel:All Business:VAL NSA:Rolling 3m on same 3m a year ago %,%,NA
JOE9,RSI:Retail of audio visual recording and equipment (vol nsa):All Business Index,NA,NA
JOF2,RSI:Retail of audio visual recording and equipment (val nsa):All Business Index,NA,NA
JOF3,RSI:Year to date % change:Audio video recording and equipment:All Business,%,NA
JOF6,RSI:Year to date index:Audio video recordings and equipment:All Business,NA,NA
KP3O,RSI:Internet:Non-Specialised stores:All Bus:VAL NSA:%change month a year ago,%,NA
KP3P,RSI:Internet:Pred Food stores:All Bus:VAL NSA:%change month a year ago,%,NA
KP3Q,RSI:Internet:Pred non-food stores:All Business:VAL NSA:%change month a year ago,%,NA
KP3R,RSI:Internet:Other non-food stores:All Business:VAL NSA:%change month a year ago,%,NA
KP3S,RSI:Internet:Non-store retail:All Business:VAL NSA:% change month a year ago,%,NA
KP3T,RSI:Internet:All retail ex fuelAll Business:VAL NSA:% change month a year ago,%,NA
KP3U,"RSI:Internet:Textile,clothing&footwear:All Bus:VAL NSA:%change month a year ago",%,NA
KP3V,RSI:Internet:Household goods stores:All Bus:VAL NSA:%change month a year ago,%,NA
KP5R,RSI:Internet:Non-Specialised Non Food stores (val nsa):All Business Index,NA,NA
KP5S,RSI:Internet:Predominantly food stores (val nsa):All Business Index,NA,NA
KP5T,RSI:Internet:Predominantly non-food stores (val nsa):All Business Index,NA,NA
KP5U,RSI:Internet:Other non-food stores (val nsa):All Business Index,NA,NA
KP5V,RSI:Internet: Val NSA:Non-store Retailing:All Business Index,NA,NA
KP5W,RSI:Internet: Val NSA:All Retailers ex fuel:All Business Index,NA,NA
KP5X,"RSI:Internet: Textiles, clothing & footwear (val nsa):All Business Index",NA,NA
KP5Y,RSI:Internet: Household goods stores (val nsa):All Business Index,NA,NA
KP8C,RSI:Internet:Non-Specialised stores:All Bus:VAL SA:%change month a year ago,%,NA
KP8D,RSI:Internet:Pred Food stores:All Bus:VAL SA:%change month a year ago,%,NA
KP8E,RSI:Internet:Pred non-food stores:All Business:VAL SA:%change month a year ago,%,NA
KP8F,RSI:Internet:Other non-food stores:All Business:VALNSA:%change month a year ago,%,NA
KP8G,RSI:Internet:Non-store retail:All Business:VAL SA:% change month a year ago,%,NA
KP8H,RSI:Internet:All retail ex fuelAll Business:VAL SA:% change month a year ago,%,NA
KP8I,"RSI:Internet:Textile,clothing&footwear:All Bus:VAL SA:%change month a year ago",%,NA
KP8J,RSI:Internet:Household goods stores:All Bus:VAL SA:%change month a year ago,%,NA
KP8K,RSI:Internet:Month on prev month % change:All Business 47.19 CP SA,%,NA
KP8L,RSI:Internet:Month on prev month % change:All Business AGG1 CP SA,%,NA
KP8M,RSI:Internet:Month on prev month % change:All Business AGG12 CP SA,%,NA
KP8N,RSI:Internet:Month on prev month % change:All Business AGG13 CP SA,%,NA
KP8O,RSI:Internet:Month on prev month % change:All Business Non-store retail VAL SA,%,NA
KP8P,RSI:Internet:Month on prev month %change:All Business All retail ex fuel VAL SA,%,NA
KP8Q,RSI:Internet:Month on prev month % change:All Business AGG5 CP SA,%,NA
KP8R,RSI:Internet:Month on prev month % change:All Business AGG7 CP SA,%,NA
KPB7,RSI:Internet:Non-Specialised Non Food stores (val sa):All Business Index,NA,NA
KPB8,RSI:Internet:Predominantly food stores (val sa):All Business Index,NA,NA
KPB9,RSI:Internet:Predominantly non-food stores (val sa):All Business Index,NA,NA
KPC2,RSI:Internet:Other non-food stores (val sa):All Business Index,NA,NA
KPC3,RSI:Internet: Val SA:Non-store Retailing:All Business Index,NA,NA
KPC4,RSI:Internet: Val SA:All Retailers ex fuel:All Business Index,NA,NA
KPC5,"RSI:Internet: Textiles, clothing & footwear (val sa):All Business Index",NA,NA
KPC6,RSI:Internet: Household goods stores (val sa):All Business Index,NA,NA
KQ76,RSI: Internet: Non-Specialised stores:All Bus:VAL NSA:proportion of retail,NA,NA
KQ77,RSI: Internet: Pred Food stores:All Bus:VAL NSA:proportion of retail,NA,NA
KQ78,RSI: Internet:Pred non-food stores:All Business:VAL NSA:proportion of retail,NA,NA
KQ79,RSI: Internet:Other non-food stores:All Business:VAL NSA:proportion of retail,NA,NA
KQ7A,RSI: Internet: Non-store retail:All Business:VAL NSA:proportion of retail,NA,NA
KQ7B,"RSI: Internet: Textile,clothing&footwear:All Bus:VAL NSA:proportion of retail",NA,NA
KQ7C,RSI: Internet: Household goods stores:All Bus:VAL NSA:proportion of retail,NA,NA
KQ7E,RSI:Internet:Non-Specialised stores:All Bus:VAL NSA:Internet ave weekly sales £m,m,£
KQ7F,RSI:Internet:Pred Food stores:All Bus:VAL NSA:internet ave weekly sales £m,m,£
KQ7G,RSI:Internet:Pred non-food stores:All Bus:VAL NSA:internet ave weekly sales £m,m,£
KQ7H,RSI:Internet:Other non-food stores:All Bus:VAL NSA:internet ave weekly sales £m,m,£
KQ7I,RSI:Internet:Non-store retail:All Business:VAL NSA:internet ave weekly sales £m,m,£
KQ7J,"RSI:Internet:Textile,clothing&footwear:All Bus:VAL NSA:internet av week sales £m",m,£
KQ7K,RSI:Internet:Household goods stores:All Bus:VAL NSA:internet ave weekly sales £m,m,£
MS6Y,RSI: Internet: All Retailing excl auto fuel: All Bus: SA: proportion of retail,NA,NA
MS6Z,RSI: Internet: Non-specialised stores: All Bus: SA: proportion of retail,NA,NA
MS72,RSI: Internet: Predominantly Food stores: All Bus: SA: proportion of retail,NA,NA
MS73,RSI: Internet: Predominantly non-food stores: All Bus: SA: proportion of retail,NA,NA
MS74,RSI: Internet: Other non-food stores: All Bus: SA: proportion of retail,NA,NA
MS75,RSI: Internet: Non-store retail: All Bus: SA: proportion of retail,NA,NA
MS76,"RSI: Internet: Textile, clothing & footwear: All Bus: SA: proportion of retail",NA,NA
MS77,RSI: Internet: Household goods stores: All Bus: SA: proportion of retail,NA,NA
MZX6,RSI:Internet: Val SA:All Retailing ex fuel: Average Weekly Sales £million,m,£
MZX7,RSI:Internet: Val SA:Predominantly Food Stores: Average Weekly Sales £million,m,£
MZX8,RSI:Internet: Val SA:Total Non-Food ex fuel: Average Weekly Sales £million,m,£
MZX9,RSI:Internet: Val SA:Non-specialised stores: Average Weekly Sales £million,m,£
MZXV,"RSI:Internet: Val SA:Textile,clothing & footwear: Average Weekly Sales £million",m,£
MZY2,RSI:Internet: Val SA:Household goods stores: Average Weekly Sales £million,m,£
MZY3,RSI:Internet: Val SA:Other Stores: Average Weekly Sales £million,m,£
MZY4,RSI:Internet: Val SA:Non-Store retailing: Average Weekly Sales £million,m,£
N3DK,AGG 21: Implied Deflator Index: All retailing including automotive fuel,NA,NA
N3DL,AGG 21X: Implied Deflator Index: All retailing excluding automotive fuel,NA,NA
N3DM,AGG 1: Implied Deflator Index: Predominantly food stores,NA,NA
N3DN,AGG 12: Implied Deflator Index:Total Predominantly non-food stores,NA,NA
N3DO,47.19: Implied Deflator Index: Non-specialised stores,NA,NA
N3DP,"AGG 5: Implied Deflator Index: Textile, clothing and footwear stores",NA,NA
N3DQ,AGG 7: Implied Deflator Index: Household goods stores,NA,NA
N3DR,AGG 13: Implied Deflator Index: Other stores,NA,NA
N3DS,AGG 14: Implied Deflator Index: Non store retailing,NA,NA
N3DT,47.30: Implied Deflator Index: Predominantly automotive fuel,NA,NA
