code,name,unit,preunit
EFA3,Total Sector: Own Account Software: REAL ESTATE ACTIVITIES: £m: CP: NSA,NA,NA
EFA4,"Total Sector: Own Account Software: PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES: £m: CP: NSA",NA,NA
EFA5,Total Sector: Own Account Software: ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES: £m: CP: NSA,NA,NA
EFA6,Total Sector: Own Account Software: PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY: £m: CP: NSA,NA,NA
EFA7,Total Sector: Own Account Software: EDUCATION: £m: CP: NSA,NA,NA
EFA8,Total Sector: Own Account Software: HUMAN HEALTH AND SOCIAL WORK ACTIVITIES: £m: CP: NSA,NA,NA
EFA9,"Total Sector: Own Account Software: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA",NA,NA
EFB2,Total Sector: Own Account Software: OTHER SERVICE ACTIVITIES: £m: CP: NSA,NA,NA
EFM3,Total Sector: Mineral Exploration: Total Industry: £m: CP: NSA,NA,NA
EFN6,Total Sector: Mineral Exploration: MINING AND QUARRYING: £m: CP: NSA,NA,NA
EFQ9,Total Sector: Artistic Originals: Total Industry: £m: CP: NSA,NA,NA
EFT2,Total Sector: Artistic Originals: INFORMATION AND COMMUNICATION: £m: CP: NSA,NA,NA
EFU6,"Total Sector: Artistic Originals: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA",NA,NA
EFU8,Total Sector: Research and Development: Total Industry: £m: CP: NSA,NA,NA
EFV4,"Total Sector: Research and Development: AGRICULTURE, FORESTRY AND FISHING: £m: CP: NSA",NA,NA
EFV5,Total Sector: Research and Development: MINING AND QUARRYING: £m: CP: NSA,NA,NA
EFV6,Total Sector: Research and Development: MANUFACTURING: £m: CP: NSA,NA,NA
EFV7,"Total Sector: Research and Development: ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY: £m: CP: NSA",NA,NA
EFV8,"Total Sector: Research and Development: WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES: £m: CP: NSA",NA,NA
EFV9,Total Sector: Research and Development: CONSTRUCTION: £m: CP: NSA,NA,NA
EFW2,Total Sector: Research and Development: WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES: £m: CP: NSA,NA,NA
EFW4,Total Sector: Research and Development: TRANSPORTATION AND STORAGE: £m: CP: NSA,NA,NA
EFW5,Total Sector: Research and Development: ACCOMMODATION AND FOOD SERVICE ACTIVITIES: £m: CP: NSA,NA,NA
EFW6,Total Sector: Research and Development: INFORMATION AND COMMUNICATION: £m: CP: NSA,NA,NA
EFW7,Total Sector: Research and Development: FINANCIAL AND INSURANCE ACTIVITIES: £m: CP: NSA,NA,NA
EFW8,Total Sector: Research and Development: REAL ESTATE ACTIVITIES: £m: CP: NSA,NA,NA
EFW9,"Total Sector: Research and Development: PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES: £m: CP: NSA",NA,NA
EFX2,Total Sector: Research and Development: ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES: £m: CP: NSA,NA,NA
EFX3,Total Sector: Research and Development: PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY: £m: CP: NSA,NA,NA
EFX4,Total Sector: Research and Development: EDUCATION: £m: CP: NSA,NA,NA
EFX5,Total Sector: Research and Development: HUMAN HEALTH AND SOCIAL WORK ACTIVITIES: £m: CP: NSA,NA,NA
EFX7,"Total Sector: Research and Development: ARTS, ENTERTAINMENT AND RECREATION: £m: CP: NSA",NA,NA
EFX8,Total Sector: Research and Development: OTHER SERVICE ACTIVITIES: £m: CP: NSA,NA,NA
EQDN,Gross Fixed Capital Formation:Total General Government P51:CVM NSA: £m,NA,NA
EQDO,Gross Fixed Capital Formation: Total Economy:All Intangible Fixed Assets CVM SA,NA,NA
EQDT,Gross Fixed Capital Formation:Total Economy:All Intangible Fixed Assets CVM NSA,NA,NA
EQEC,GFCF:Total economy: Other buildings& structures and transfer costs: CP NSA,NA,NA
EQED,GFCF: Total economy:Other buildings & structures and transfer costs: CP SA,NA,NA
FSM5,GG uses: P51 GFCF exc BNFL asset transfer: CP NSA,NA,NA
FSM6,GG uses: P51 GFCF exc BNFL asset transfer: CVM NSA,NA,NA
G93X,GG uses: P51 GFCF exc BNFL asset transfer: CVM SA,NA,NA
GAN7,Bus Inv exc. exceptional transfer: CVM NSA,NA,NA
GAN8,Bus Inv exc. exceptional transfer: CVM SA,NA,NA
GAO3,Bus Inv exc. exceptional transfer: CP NSA,NA,NA
GAO4,Bus Inv exc. exceptional transfer: CP SA,NA,NA
GGAE,"Gross Fixed Capital Formation:Total Economy:Total New Dwellings,excluding land",NA,NA
