code,name,unit,preunit
K23Q,IOP: 27:Manufacture Of Electrical Equipment: CVMSA,NA,NA
K23R,IOP: CK:Manufacture of machinery and equipment n.e.c.: CVMSA,NA,NA
K23S,IOP: 28:Manufacture Of Machinery And Equipment N.E.C.: CVMSA,NA,NA
K23T,IOP: CL:Manufacture of transport equipment: CVMSA,NA,NA
K23U,IOP: 29:Manufacture Of Motor Vehicles Trailers And Semi-Trailers: CVMSA,NA,NA
K23V,IOP: 30:Manufacture Of Other Transport Equipment: CVMSA,NA,NA
K23W,IOP: 30.1:Building of ships and boats: CVMSA,NA,NA
K23X,IOP: 30.3:Manufacture of air and spacecraft and related machinery: CVMSA,NA,NA
K23Y,IOP: 30OTH:Manufacture of other transport equipment - 30.2/4/9: CVMSA,NA,NA
K23Z,IOP: CM:Other manufacturing and repair: CVMSA,NA,NA
K242,IOP: 31:Manufacture Of Furniture: CVMSA,NA,NA
K243,IOP: 32:Other Manufacturing: CVMSA,NA,NA
K244,IOP: 33:Repair And Installation Of Machinery And Equipment: CVMSA,NA,NA
K245,IOP: 33.15:Repair and maintenance of ships and boats: CVMSA,NA,NA
K246,IOP: 33.16:Repair and maintenance of aircraft and spacecraft: CVMSA,NA,NA
K247,IOP: 33OTH:Rest of repair; Installation - 33.11-14/17/19/20: CVMSA,NA,NA
K248,IOP: D:ELECTRICITY GAS STEAM AND AIR CONDITIONING SUPPLY: CVMSA,NA,NA
K249,IOP: 35:Electricity Gas Steam And Air Conditioning Supply: CVMSA,NA,NA
K24A,IOP: 35.1:Electric power generation transmission and distribution: CVMSA,NA,NA
K24B,IOP: 35.2-3:Manuf of gas;dist'n of gas fuels via mains;steam & air supply:CVMSA,NA,NA
K24C,IOP: E:WATER SUPPLY;SEWERAGEWASTE MANAGEMENT & REMEDIATION ACTIVITIES: CVMSA,NA,NA
K24D,IOP: 36:Water Collection Treatment And Supply: CVMSA,NA,NA
K24E,IOP: 37:Sewerage: CVMSA,NA,NA
K24F,IOP: 38:Waste CollectionTreatment & Disposal Activity;Materials Recovery:CVMSA,NA,NA
K24G,IOP: 39:Remediation Activities And Other Waste Management Services: CVMSA,NA,NA
K24J,IOP: C-HINE:Other Manufacturing: CVMSA,NA,NA
K24L,IOP: EAI:Engineering and Allied Industries: CVMSA,NA,NA
K24O,IOP: MIG-IG:Main Industrial Groupings - Intermediate Goods: CVMSA,NA,NA
K24P,IOP: MIG-COG:Main Industrial Groupings - Consumer Goods: CVMSA,NA,NA
K24Q,IOP: MIG-CD:Main Industrial Groupings - Consumer Durables: CVMSA,NA,NA
K24R,IOP: MIG-CND:Main Industrial Groupings - Consumer Non-Durables: CVMSA,NA,NA
K24S,IOP: MIG-CAG:Main Industrial Groupings - Capital Goods: CVMSA,NA,NA
K24T,IOP: MIG-NRG:Main Industrial Groupings - Energy: CVMSA,NA,NA
K24V,IOP: B-E: PRODUCTION: CVMNSA,NA,NA
K24X,IOP: B:MINING AND QUARRYING: CVMNSA,NA,NA
K24Y,IOP: 05:Mining Of Coal And Lignite: CVMNSA,NA,NA
K24Z,IOP: 06:Extraction Of Crude Petroleum And Natural Gas: CVMNSA,NA,NA
K255,IOP: C:MANUFACTURING: CVMNSA,NA,NA
K256,IOP: CA:Manufacture of Food products beverages and tobacco: CVMNSA,NA,NA
K257,IOP: 10:Manufacture Of Food Products: CVMNSA,NA,NA
K258,IOP: 10.1:Processing & preserving of meat & production of meat products: CVMNSA,NA,NA
K259,IOP: 10.2-3:Process & preserve of fishcrustaceans molluscs fruit veg:CVMNSA,NA,NA
K25A,IOP: 10.4:Manufacture of vegetable and animal oils and fats: CVMNSA,NA,NA
K25B,IOP: 10.5:Manufacture of dairy products: CVMNSA,NA,NA
K25C,IOP: 10.6:Manufacture of grain mill products starches & starch products:CVMNSA,NA,NA
K25D,IOP: 10.7:Manufacture of bakery and farinaceous products: CVMNSA,NA,NA
K25E,IOP: 10.8:Manufacture of other food products: CVMNSA,NA,NA
K25F,IOP: 10.9:Manufacture of prepared animal feeds: CVMNSA,NA,NA
K25I,IOP: 11.07:Manuf of soft drinks; prod of mineral & other bottled waters: CVMNSA,NA,NA
K25K,IOP: CB:Manufacture of textiles wearing apparel and leather products: CVMNSA,NA,NA
K25L,IOP: 13:Manufacture Of Textiles: CVMNSA,NA,NA
K25M,IOP: 14:Manufacture Of Wearing Apparel: CVMNSA,NA,NA
K25N,IOP: 15:Manufacture Of Leather And Related Products: CVMNSA,NA,NA
K25O,IOP: CC:Manufacture of wood and paper products and printing: CVMNSA,NA,NA
K25P,IOP: 16:Manuf Of WoodStraw ArticlesWood/Cork ProductsExcept Furniture:CVMNSA,NA,NA
K25Q,IOP: 17:Manufacture Of Paper And Paper Products: CVMNSA,NA,NA
K25R,IOP: 18:Printing And Reproduction Of Recorded Media: CVMNSA,NA,NA
K25S,IOP: CD:Manufacture of coke and refined petroleum product: CVMNSA,NA,NA
K25T,IOP: 19:Manufacture Of Coke And Refined Petroleum Products: CVMNSA,NA,NA
K25U,IOP: CE:Manufacture of chemicals and chemical products: CVMNSA,NA,NA
K25V,IOP: 20:Manufacture Of Chemicals And Chemical Products: CVMNSA,NA,NA
K25W,IOP: 20A:Manuf of industrial gasesinorganics & fertilisers-20.11/13/15: CVMNSA,NA,NA
K25X,IOP: 20B:Manufacture of petrochemicals - 20.14/16/17/60: CVMNSA,NA,NA
K25Y,IOP: 20C:Manufacture of dyestuffs agro-chemicals - 20.12/20: CVMNSA,NA,NA
K25Z,IOP: 20.3:Manuf of paintvarnishessimilar coatingsprinting ink/mastics:CVMNSA,NA,NA
K262,IOP: 20.4:Manuf of soapdetergentpolishingperfumestoilet preparations:CVMNSA,NA,NA
K263,IOP: 20.5:Manufacture of other chemical products: CVMNSA,NA,NA
K264,IOP: CF:Manuf Of Basic Pharmaceutical Prods & Pharmaceutical Preparation:CVMNSA,NA,NA
K265,IOP: 21:Manuf Of Basic Pharmaceutical Prods & Pharmaceutical Preparation:CVMNSA,NA,NA
K266,IOP: CG:Manuf of rubberplastic prods & other non-metallic mineral prods:CVMNSA,NA,NA
K267,IOP: 22:Manufacture Of Rubber And Plastic Products: CVMNSA,NA,NA
K268,IOP: 23:Manufacture Of Other Non-Metallic Mineral Products: CVMNSA,NA,NA
K269,IOP: 23OTH:Manuf of glassclayporcelainceramicstone prods-23.1-4/7-9:CVMNSA,NA,NA
K26A,IOP: 23.5-6:Manuf of cementlimeplaster;concretecementplaster articles:CVMNSA,NA,NA
K26B,IOP: CH:Manufacture of basic metals and metal products: CVMNSA,NA,NA
K26C,IOP: 24:Manufacture Of Basic Metals: CVMNSA,NA,NA
K26D,IOP: 24.1-3:Manufacture of basic iron and steel: CVMNSA,NA,NA
K26E,IOP: 24.4-5:Manufacture of other basic metals and casting: CVMNSA,NA,NA
K26F,IOP: 25:Manuf Of Fabricated Metal Products Except Machinery & Equipment: CVMNSA,NA,NA
K26G,IOP: 25OTH:Manuf of fabricated metal excl. weapons/ammunition-25.1-3/5-9:CVMNSA,NA,NA
K26H,IOP: 25.4:Manufacture of weapons and ammunition: CVMNSA,NA,NA
K26I,IOP: CI:Manufacturing of computer electronic & optical products: CVMNSA,NA,NA
K26J,IOP: 26:Manufacture Of Computer Electronic And Optical Products : CVMNSA,NA,NA
K26K,IOP: CJ:Manufacture of electrical equipment: CVMNSA,NA,NA
K26L,IOP: 27:Manufacture Of Electrical Equipment: CVMNSA,NA,NA
K26M,IOP: CK:Manufacture of machinery and equipment n.e.c.: CVMNSA,NA,NA
K26N,IOP: 28:Manufacture Of Machinery And Equipment N.E.C.: CVMNSA,NA,NA
K26O,IOP: CL:Manufacture of transport equipment: CVMNSA,NA,NA
K26P,IOP: 29:Manufacture Of Motor Vehicles Trailers And Semi-Trailers: CVMNSA,NA,NA
K26Q,IOP: 30:Manufacture Of Other Transport Equipment: CVMNSA,NA,NA
K26R,IOP: 30.1:Building of ships and boats: CVMNSA,NA,NA
K26S,IOP: 30.3:Manufacture of air and spacecraft and related machinery: CVMNSA,NA,NA
K26T,IOP: 30OTHER:Manufacture of other transport equipment - 30.2/4/9: CVMNSA,NA,NA
K26U,IOP: CM:Other manufacturing and repair: CVMNSA,NA,NA
K26V,IOP: 31:Manufacture Of Furniture: CVMNSA,NA,NA
K26W,IOP: 32:Other Manufacturing: CVMNSA,NA,NA
K26X,IOP: 33:Repair And Installation Of Machinery And Equipment: CVMNSA,NA,NA
K26Y,IOP: 33.15:Repair and maintenance of ships and boats: CVMNSA,NA,NA
